month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-01,CPS,Tier C,Location 5,892,Type B - Product A|Type B - Product C|Type D - Product F|Type E - Product B,Type B - Product A|Type D - Product F|Type E - Product B,,357
2026-01,CPS,Tier C,Location 5,2361,Type B - Product D,,,547
2026-01,CPS,Tier C,Location 5,2361,Type B - Product F|Type D - Product B|Type E - Product F,,,688
2026-01,CPS,Tier C,Location 5,1249,Type C - Product B|Type C - Product F|Type E - Product A|Type E - Product E,,,851
2026-01,CPS,Tier C,Location 5,1731,Type E - Product D,Type E - Product D,Type E - Product D,648
2026-01,CPS,Tier C,Location 6,1767,Type A - Product B|Type A - Product G|Type A - Product H|Type C - Product A,Type C - Product A,,1767
2026-01,CPS,Tier C,Location 6,3207,Type A - Product C|Type A - Product D|Type A - Product H|Type B - Product A|Type C - Product D|Type E - Product D,,,3192
2026-01,CPS,Tier C,Location 6,3488,Type A - Product C|Type A - Product H|Type B - Product C|Type C - Product D,,,1144
2026-01,CPS,Tier C,Location 6,1883,Type A - Product F|Type A - Product H|Type D - Product A|Type D - Product F,Type A - Product F|Type A - Product H|Type D - Product A|Type D - Product F,Type A - Product F,1748
2026-01,CPS,Tier C,Location 6,3488,Type B - Product A|Type B - Product E|Type B - Product H|Type D - Product A|Type E - Product G,,,968
2026-01,CPS,Tier C,Location 6,3488,Type C - Product D,Type C - Product D,Type C - Product D,326
2026-01,CPS,Tier C,Location 6,3207,Type C - Product E,,,15
2026-01,CPS,Tier C,Location 6,1883,Type D - Product F,,,135
2026-01,CPS,Tier C,Location 6,3488,Type E - Product G,,,1045
2026-01,CPS,Tier C,Location 6,3488,Type E - Product H,,,5
2026-01,CPS,Tier D,Location 1,1072,Type A - Product C|Type A - Product E|Type B - Product C|Type C - Product F|Type D - Product E,,,335
2026-01,CPS,Tier D,Location 1,1072,Type A - Product C|Type B - Product A|Type D - Product A|Type D - Product G|Type E - Product A,Type B - Product A|Type D - Product G,Type B - Product A|Type D - Product G,167
2026-01,CPS,Tier D,Location 1,1981,Type A - Product C|Type B - Product B|Type C - Product D|Type D - Product C|Type D - Product H|Type E - Product B,Type A - Product C|Type B - Product B|Type D - Product H|Type E - Product B,,542
2026-01,CPS,Tier D,Location 1,1981,Type A - Product G|Type B - Product B|Type B - Product F|Type B - Product H,Type A - Product G|Type B - Product B|Type B - Product F|Type B - Product H,,53
2026-01,CPS,Tier D,Location 1,1981,Type A - Product G|Type B - Product D|Type C - Product E|Type C - Product F|Type E - Product B|Type E - Product F,Type A - Product G|Type C - Product E|Type C - Product F|Type E - Product B|Type E - Product F,Type A - Product G|Type E - Product F,1194
2026-01,CPS,Tier D,Location 1,1072,Type A - Product G|Type B - Product F|Type C - Product H|Type E - Product F,Type A - Product G|Type C - Product H,,570
2026-01,CPS,Tier D,Location 1,3265,Type B - Product A|Type C - Product C|Type C - Product E|Type D - Product B|Type D - Product E|Type E - Product B,Type D - Product B|Type E - Product B,,2261
2026-01,CPS,Tier D,Location 1,3265,Type B - Product C|Type C - Product C|Type D - Product A|Type D - Product E|Type D - Product G|Type E - Product E,,,1004
2026-01,CPS,Tier D,Location 1,1981,Type B - Product D|Type B - Product F|Type C - Product D|Type C - Product F|Type E - Product C|Type E - Product G,,,192
2026-01,CPS,Tier D,Location 1,977,Type B - Product F|Type C - Product F|Type D - Product B|Type E - Product E,Type B - Product F|Type D - Product B,Type B - Product F|Type D - Product B,977
2026-01,CPS,Tier D,Location 2,1937,Type A - Product A|Type C - Product C|Type D - Product B|Type D - Product F|Type E - Product D,Type D - Product F,Type D - Product F,53
2026-01,CPS,Tier D,Location 2,1937,Type A - Product A|Type C - Product H|Type D - Product A|Type D - Product D,Type C - Product H|Type D - Product A|Type D - Product D,Type D - Product A|Type D - Product D,3
2026-01,CPS,Tier D,Location 2,1167,Type A - Product C|Type A - Product E|Type D - Product C|Type D - Product E|Type D - Product G,Type A - Product C|Type A - Product E|Type D - Product C|Type D - Product E|Type D - Product G,Type A - Product C|Type A - Product E|Type D - Product C|Type D - Product E,151
2026-01,CPS,Tier D,Location 2,662,Type A - Product C|Type A - Product H|Type E - Product A|Type E - Product C,Type A - Product C|Type A - Product H|Type E - Product A|Type E - Product C,Type A - Product H,49
2026-01,CPS,Tier D,Location 2,1681,Type A - Product C|Type B - Product F,,,46
2026-01,CPS,Tier D,Location 2,662,Type A - Product G|Type C - Product E|Type C - Product G|Type E - Product B|Type E - Product F|Type E - Product G,Type E - Product F|Type E - Product G,,376
2026-01,CPS,Tier D,Location 2,1937,Type A - Product G|Type D - Product B|Type E - Product G,Type A - Product G,,401
2026-01,CPS,Tier D,Location 2,1937,Type A - Product H|Type B - Product H|Type C - Product D|Type D - Product B|Type E - Product B,Type A - Product H|Type C - Product D|Type E - Product B,Type A - Product H|Type C - Product D|Type E - Product B,1124
2026-01,CPS,Tier D,Location 2,1167,Type B - Product C|Type B - Product D|Type E - Product G,,,61
2026-01,CPS,Tier D,Location 2,1681,Type B - Product G|Type C - Product H|Type D - Product F|Type E - Product C,Type E - Product C,,1635
2026-01,CPS,Tier D,Location 2,662,Type C - Product A|Type D - Product H,Type C - Product A|Type D - Product H,Type D - Product H,237
2026-01,CPS,Tier D,Location 2,1167,Type D - Product A,Type D - Product A,,955
2026-01,CPS,Tier D,Location 2,1937,Type E - Product B|Type E - Product C,Type E - Product B|Type E - Product C,Type E - Product C,356
2026-01,CPS,Tier D,Location 3,3234,Type A - Product A|Type B - Product G,Type A - Product A,Type A - Product A,123
2026-01,CPS,Tier D,Location 3,3352,Type A - Product C|Type A - Product D|Type A - Product F|Type B - Product B|Type B - Product D|Type E - Product H,Type A - Product F|Type B - Product D,,2953
2026-01,CPS,Tier D,Location 3,417,Type A - Product D|Type B - Product G,Type A - Product D,,126
2026-01,CPS,Tier D,Location 3,3234,Type A - Product E|Type A - Product H|Type B - Product D|Type C - Product F|Type D - Product F,Type A - Product E|Type A - Product H,Type A - Product E|Type A - Product H,344
2026-01,CPS,Tier D,Location 3,417,Type A - Product E|Type B - Product A|Type B - Product F|Type C - Product D|Type E - Product H,Type A - Product E|Type B - Product A|Type B - Product F|Type E - Product H,Type A - Product E|Type B - Product A|Type B - Product F|Type E - Product H,153
2026-01,CPS,Tier D,Location 3,3234,Type A - Product E|Type C - Product D|Type D - Product G,,,1912
2026-01,CPS,Tier D,Location 3,2486,Type B - Product A|Type E - Product C|Type E - Product F,Type B - Product A|Type E - Product C|Type E - Product F,,316
2026-01,CPS,Tier D,Location 3,2486,Type B - Product C|Type C - Product F,,,1259
2026-01,CPS,Tier D,Location 3,3234,Type B - Product E,,,727
2026-01,CPS,Tier D,Location 3,2486,Type B - Product E,Type B - Product E,,544
2026-01,CPS,Tier D,Location 3,3352,Type B - Product F|Type B - Product G|Type E - Product D|Type E - Product H,Type B - Product F|Type B - Product G|Type E - Product D|Type E - Product H,,399
2026-01,CPS,Tier D,Location 3,2486,Type B - Product F|Type B - Product H|Type C - Product A|Type C - Product G,Type B - Product H|Type C - Product A|Type C - Product G,,202
2026-01,CPS,Tier D,Location 3,3234,Type B - Product H|Type D - Product H,,,128
2026-01,CPS,Tier D,Location 3,417,Type C - Product F,,,138
2026-01,CPS,Tier D,Location 3,2486,Type D - Product B|Type D - Product G|Type E - Product B,Type D - Product B|Type E - Product B,,165
2026-01,CPS,Tier D,Location 4,1715,Type A - Product C|Type C - Product E|Type D - Product F|Type E - Product B|Type E - Product E,,,471
2026-01,CPS,Tier D,Location 4,1715,Type A - Product E|Type B - Product A|Type B - Product H|Type D - Product F,Type D - Product F,Type D - Product F,771
2026-01,CPS,Tier D,Location 4,3154,Type A - Product E|Type C - Product A|Type C - Product H|Type D - Product F|Type E - Product A,Type A - Product E|Type C - Product A|Type D - Product F,Type A - Product E|Type C - Product A|Type D - Product F,16
2026-01,CPS,Tier D,Location 4,1715,Type A - Product H|Type B - Product H|Type C - Product H|Type D - Product D|Type D - Product E,,,473
2026-01,CPS,Tier D,Location 4,1057,Type B - Product A|Type B - Product B|Type B - Product C|Type D - Product C|Type D - Product G,,,1057
2026-01,CPS,Tier D,Location 4,3154,Type B - Product C|Type D - Product B,,,3138
2026-01,CPS,Tier D,Location 4,1132,Type C - Product B|Type D - Product D|Type D - Product E|Type E - Product E,Type C - Product B|Type D - Product D|Type D - Product E|Type E - Product E,Type D - Product E|Type E - Product E,600
2026-01,CPS,Tier D,Location 4,1132,Type D - Product A,,,532
2026-01,CPS,Tier D,Location 5,3287,Type A - Product B|Type B - Product A|Type B - Product B|Type C - Product F|Type D - Product A,Type A - Product B|Type B - Product A|Type B - Product B|Type C - Product F|Type D - Product A,Type B - Product A|Type B - Product B|Type C - Product F,1097
2026-01,CPS,Tier D,Location 5,3287,Type A - Product E|Type A - Product G|Type B - Product D|Type D - Product E,Type A - Product E|Type A - Product G,Type A - Product E|Type A - Product G,601
2026-01,CPS,Tier D,Location 5,1576,Type A - Product G|Type C - Product C|Type C - Product E|Type D - Product F|Type E - Product F,Type A - Product G|Type C - Product C|Type C - Product E,Type C - Product C|Type C - Product E,443
2026-01,CPS,Tier D,Location 5,3442,Type A - Product H|Type B - Product A|Type B - Product G|Type B - Product H|Type E - Product A|Type E - Product H,Type A - Product H|Type B - Product A|Type B - Product G|Type B - Product H|Type E - Product A,Type B - Product G|Type B - Product H,656
2026-01,CPS,Tier D,Location 5,1576,Type B - Product B|Type B - Product E|Type C - Product B|Type D - Product E,Type C - Product B,,1029
2026-01,CPS,Tier D,Location 5,3287,Type B - Product B|Type B - Product E|Type E - Product G|Type E - Product H,Type B - Product B|Type B - Product E|Type E - Product H,Type B - Product E,414
2026-01,CPS,Tier D,Location 5,3442,Type B - Product B|Type C - Product A|Type C - Product H|Type E - Product F|Type E - Product H,Type B - Product B|Type C - Product H|Type E - Product H,Type B - Product B|Type C - Product H|Type E - Product H,184
2026-01,CPS,Tier D,Location 5,3442,Type B - Product C|Type B - Product G|Type B - Product H|Type D - Product F|Type E - Product B,Type B - Product G|Type D - Product F|Type E - Product B,Type B - Product G|Type D - Product F|Type E - Product B,1383
2026-01,CPS,Tier D,Location 5,926,Type B - Product D,,,926
2026-01,CPS,Tier D,Location 5,1576,Type B - Product E|Type D - Product B|Type E - Product B,,,104
2026-01,CPS,Tier D,Location 5,3442,Type D - Product C,,,275
2026-01,CPS,Tier D,Location 5,3442,Type D - Product F,Type D - Product F,,944
2026-01,CPS,Tier D,Location 5,3287,Type D - Product F|Type E - Product H,Type E - Product H,,1175
2026-01,CPS,Tier D,Location 6,2904,Type A - Product A|Type A - Product D|Type B - Product H|Type D - Product B|Type D - Product D|Type E - Product E,Type A - Product A|Type B - Product H|Type D - Product B|Type D - Product D|Type E - Product E,,455
2026-01,CPS,Tier D,Location 6,1325,Type A - Product A|Type B - Product A|Type B - Product F,Type A - Product A|Type B - Product A|Type B - Product F,Type B - Product A|Type B - Product F,20
2026-01,CPS,Tier D,Location 6,1325,Type A - Product B|Type D - Product E|Type E - Product A,,,184
2026-01,CPS,Tier D,Location 6,1325,Type A - Product C,,,416
2026-01,CPS,Tier D,Location 6,610,Type A - Product D|Type C - Product E|Type D - Product E|Type E - Product E,,,610
2026-01,CPS,Tier D,Location 6,1325,Type A - Product F|Type B - Product G|Type C - Product H|Type E - Product G,,,171
2026-01,CPS,Tier D,Location 6,834,Type B - Product F|Type C - Product E|Type C - Product H|Type D - Product A,Type B - Product F|Type C - Product E|Type D - Product A,Type B - Product F|Type D - Product A,834
2026-01,CPS,Tier D,Location 6,2904,Type B - Product G|Type C - Product B,Type B - Product G|Type C - Product B,Type B - Product G|Type C - Product B,1433
2026-01,CPS,Tier D,Location 6,2904,Type C - Product B|Type D - Product A|Type D - Product B,,,999
2026-01,CPS,Tier D,Location 6,2904,Type C - Product C|Type C - Product F|Type D - Product B,Type C - Product C|Type C - Product F,Type C - Product C,17
2026-01,CPS,Tier D,Location 6,1325,Type C - Product F|Type E - Product B,,,534
2026-01,CPS,Tier E,Location 1,1312,Type A - Product A|Type A - Product F|Type B - Product A|Type C - Product A|Type E - Product F,Type A - Product F|Type B - Product A|Type C - Product A,Type A - Product F|Type B - Product A|Type C - Product A,404
2026-01,CPS,Tier E,Location 1,1312,Type A - Product B,Type A - Product B,Type A - Product B,9
2026-01,CPS,Tier E,Location 1,1799,Type A - Product B|Type A - Product C|Type C - Product C|Type E - Product A,Type A - Product B,Type A - Product B,31
2026-01,CPS,Tier E,Location 1,2694,Type A - Product C|Type A - Product H|Type B - Product F,Type A - Product C,,2694
2026-01,CPS,Tier E,Location 1,1312,Type A - Product D|Type A - Product F|Type C - Product C|Type D - Product E|Type E - Product A|Type E - Product H,Type A - Product D,,464
2026-01,CPS,Tier E,Location 1,1799,Type A - Product H|Type B - Product C|Type C - Product F|Type D - Product D|Type D - Product E|Type D - Product H,Type A - Product H|Type B - Product C|Type C - Product F|Type D - Product D|Type D - Product E|Type D - Product H,Type A - Product H|Type B - Product C|Type C - Product F|Type D - Product D|Type D - Product E|Type D - Product H,311
2026-01,CPS,Tier E,Location 1,517,Type A - Product H|Type D - Product G|Type E - Product A,Type A - Product H,,517
2026-01,CPS,Tier E,Location 1,1312,Type B - Product B|Type B - Product C|Type D - Product G|Type E - Product D,Type B - Product B|Type B - Product C|Type D - Product G|Type E - Product D,Type B - Product B|Type B - Product C,171
2026-01,CPS,Tier E,Location 1,1799,Type B - Product C|Type C - Product D|Type E - Product B,Type E - Product B,,1413
2026-01,CPS,Tier E,Location 1,1312,Type B - Product E|Type C - Product H|Type D - Product A|Type D - Product B|Type E - Product E,Type B - Product E|Type D - Product A|Type D - Product B|Type E - Product E,Type D - Product B|Type E - Product E,264
2026-01,CPS,Tier E,Location 1,1799,Type D - Product H,,,44
2026-01,CPS,Tier E,Location 2,1324,Type A - Product A|Type A - Product D|Type B - Product F|Type D - Product C|Type D - Product E|Type E - Product D,Type A - Product D|Type D - Product C|Type E - Product D,Type A - Product D|Type D - Product C|Type E - Product D,1324
2026-01,CPS,Tier E,Location 2,1604,Type A - Product A|Type A - Product F|Type A - Product G|Type C - Product C|Type C - Product H|Type E - Product B,Type A - Product A|Type A - Product F|Type A - Product G|Type C - Product H,Type A - Product A|Type C - Product H,1
2026-01,CPS,Tier E,Location 2,3460,Type A - Product A|Type C - Product F|Type D - Product H|Type E - Product F,Type D - Product H,,60
2026-01,CPS,Tier E,Location 2,1604,Type A - Product C|Type A - Product F|Type B - Product B|Type B - Product E|Type C - Product G,Type A - Product C|Type A - Product F|Type B - Product B|Type B - Product E|Type C - Product G,Type A - Product C|Type B - Product B,533
2026-01,CPS,Tier E,Location 2,3460,Type A - Product C|Type E - Product H,Type A - Product C|Type E - Product H,Type A - Product C|Type E - Product H,805
2026-01,CPS,Tier E,Location 2,3460,Type A - Product D|Type B - Product B|Type B - Product F|Type C - Product H|Type D - Product C,Type B - Product B|Type B - Product F|Type D - Product C,Type B - Product F,54
2026-01,CPS,Tier E,Location 2,1604,Type A - Product E|Type C - Product B|Type C - Product C|Type E - Product E,Type A - Product E|Type C - Product B|Type C - Product C|Type E - Product E,,652
2026-01,CPS,Tier E,Location 2,2066,Type A - Product H|Type B - Product C|Type C - Product A|Type D - Product A|Type D - Product C|Type E - Product B,Type A - Product H|Type B - Product C|Type C - Product A|Type D - Product A|Type D - Product C|Type E - Product B,Type B - Product C,834
2026-01,CPS,Tier E,Location 2,2066,Type B - Product B|Type C - Product A|Type C - Product C|Type D - Product A,Type D - Product A,Type D - Product A,628
2026-01,CPS,Tier E,Location 2,3460,Type B - Product F,,,2082
2026-01,CPS,Tier E,Location 2,2066,Type B - Product H|Type D - Product D|Type E - Product F|Type E - Product H,,,604
2026-01,CPS,Tier E,Location 2,1604,Type C - Product B|Type C - Product G,Type C - Product B|Type C - Product G,Type C - Product B|Type C - Product G,270
2026-01,CPS,Tier E,Location 2,3460,Type C - Product B|Type D - Product A|Type D - Product B|Type D - Product H|Type E - Product E|Type E - Product G,,,459
2026-01,CPS,Tier E,Location 2,1604,Type E - Product A|Type E - Product D,Type E - Product A|Type E - Product D,,148
2026-01,CPS,Tier E,Location 3,3117,Type A - Product A|Type B - Product E|Type C - Product D|Type D - Product C|Type D - Product E|Type E - Product G,Type B - Product E|Type C - Product D|Type D - Product C|Type D - Product E|Type E - Product G,Type B - Product E|Type C - Product D|Type D - Product C|Type E - Product G,1644
2026-01,CPS,Tier E,Location 3,1842,Type A - Product A|Type B - Product F|Type C - Product A|Type D - Product B|Type D - Product C|Type E - Product B,Type B - Product F|Type C - Product A|Type E - Product B,Type B - Product F,848
2026-01,CPS,Tier E,Location 3,3054,Type A - Product B|Type E - Product A|Type E - Product G,Type A - Product B|Type E - Product A|Type E - Product G,Type E - Product G,85
2026-01,CPS,Tier E,Location 3,3054,Type A - Product C|Type B - Product C|Type B - Product E|Type C - Product B|Type D - Product B,Type A - Product C|Type B - Product C|Type B - Product E|Type C - Product B|Type D - Product B,Type A - Product C|Type B - Product C|Type B - Product E|Type C - Product B|Type D - Product B,2480
2026-01,CPS,Tier E,Location 3,3117,Type A - Product F|Type B - Product F,Type A - Product F,,13
2026-01,CPS,Tier E,Location 3,3117,Type A - Product G|Type E - Product B|Type E - Product C,Type A - Product G|Type E - Product B|Type E - Product C,Type E - Product B|Type E - Product C,1067
2026-01,CPS,Tier E,Location 3,3329,Type A - Product H|Type E - Product H,,,1611
2026-01,CPS,Tier E,Location 3,3054,Type B - Product A|Type B - Product H,Type B - Product A|Type B - Product H,,406
2026-01,CPS,Tier E,Location 3,1842,Type B - Product B|Type B - Product F|Type C - Product C|Type D - Product F|Type E - Product G|Type E - Product H,Type B - Product B,,994
2026-01,CPS,Tier E,Location 3,3054,Type B - Product C|Type C - Product G|Type D - Product E|Type D - Product G|Type E - Product D|Type E - Product H,Type D - Product E|Type D - Product G|Type E - Product D|Type E - Product H,Type D - Product G|Type E - Product D|Type E - Product H,83
2026-01,CPS,Tier E,Location 3,3117,Type C - Product D,Type C - Product D,Type C - Product D,393
2026-01,CPS,Tier E,Location 3,3329,Type D - Product A|Type E - Product A|Type E - Product F,Type D - Product A|Type E - Product A|Type E - Product F,Type D - Product A|Type E - Product F,1718
2026-01,CPS,Tier E,Location 4,1024,Type A - Product B|Type B - Product G|Type B - Product H|Type E - Product H,Type B - Product G|Type B - Product H,Type B - Product G|Type B - Product H,1024
2026-01,CPS,Tier E,Location 4,2152,Type A - Product C|Type A - Product D|Type C - Product H|Type D - Product C|Type E - Product A,Type A - Product C|Type A - Product D|Type C - Product H|Type D - Product C|Type E - Product A,,1148
2026-01,CPS,Tier E,Location 4,2793,Type A - Product D|Type A - Product G|Type B - Product D|Type B - Product G|Type D - Product B|Type E - Product E,Type A - Product D|Type A - Product G|Type B - Product D|Type D - Product B|Type E - Product E,Type A - Product G|Type D - Product B,2793
2026-01,CPS,Tier E,Location 4,2152,Type A - Product G|Type B - Product H|Type C - Product B|Type C - Product H|Type D - Product F|Type E - Product C,Type A - Product G|Type B - Product H|Type C - Product B|Type C - Product H|Type D - Product F|Type E - Product C,Type A - Product G|Type B - Product H|Type C - Product B|Type D - Product F,1004
2026-01,CPS,Tier E,Location 4,3008,Type B - Product A|Type D - Product A|Type D - Product F|Type E - Product B,Type B - Product A|Type D - Product A|Type E - Product B,Type D - Product A|Type E - Product B,3008
2026-01,CPS,Tier E,Location 5,715,Type A - Product C|Type C - Product B,Type A - Product C|Type C - Product B,Type C - Product B,88
2026-01,CPS,Tier E,Location 5,1820,Type A - Product D|Type A - Product H|Type C - Product E|Type C - Product G|Type D - Product C,Type A - Product D|Type A - Product H|Type C - Product E|Type C - Product G|Type D - Product C,Type A - Product D|Type A - Product H|Type C - Product E|Type C - Product G|Type D - Product C,421
2026-01,CPS,Tier E,Location 5,1714,Type A - Product D|Type C - Product D|Type C - Product G|Type E - Product C,Type C - Product G,,545
2026-01,CPS,Tier E,Location 5,1714,Type A - Product E|Type B - Product F|Type D - Product F|Type D - Product H|Type E - Product B,Type A - Product E|Type B - Product F|Type D - Product H|Type E - Product B,Type A - Product E|Type B - Product F|Type D - Product H,1169
2026-01,CPS,Tier E,Location 5,720,Type A - Product G|Type A - Product H|Type C - Product C|Type C - Product D,Type A - Product G|Type A - Product H|Type C - Product C|Type C - Product D,Type A - Product G|Type A - Product H|Type C - Product C|Type C - Product D,720
2026-01,CPS,Tier E,Location 5,1820,Type A - Product H,,,1384
2026-01,CPS,Tier E,Location 5,715,Type B - Product B|Type E - Product D,Type B - Product B|Type E - Product D,Type B - Product B|Type E - Product D,307
2026-01,CPS,Tier E,Location 5,715,Type C - Product C,,,279
2026-01,CPS,Tier E,Location 5,1820,Type D - Product B|Type E - Product A,Type D - Product B,,15
2026-01,CPS,Tier E,Location 5,715,Type D - Product B|Type E - Product B,Type D - Product B,,41
2026-01,CPS,Tier E,Location 6,363,Type A - Product A|Type A - Product C|Type D - Product F|Type E - Product G,Type A - Product C,Type A - Product C,8
2026-01,CPS,Tier E,Location 6,363,Type A - Product C|Type A - Product F|Type A - Product G|Type C - Product E|Type D - Product B|Type E - Product D,Type A - Product G|Type C - Product E|Type D - Product B|Type E - Product D,Type E - Product D,47
2026-01,CPS,Tier E,Location 6,3336,Type A - Product D,,,2682
2026-01,CPS,Tier E,Location 6,363,Type A - Product D|Type B - Product E|Type B - Product F|Type C - Product C|Type E - Product F,Type A - Product D|Type B - Product E|Type C - Product C,,7
2026-01,CPS,Tier E,Location 6,927,Type A - Product D|Type C - Product B|Type E - Product A,Type E - Product A,Type E - Product A,927
2026-01,CPS,Tier E,Location 6,1421,Type A - Product E|Type E - Product E|Type E - Product H,,,714
2026-01,CPS,Tier E,Location 6,363,Type A - Product G|Type A - Product H|Type B - Product E|Type C - Product B|Type D - Product B|Type D - Product H,Type A - Product G|Type C - Product B|Type D - Product H,Type A - Product G|Type C - Product B|Type D - Product H,152
2026-01,CPS,Tier E,Location 6,3336,Type A - Product G|Type C - Product F|Type C - Product H|Type E - Product A|Type E - Product D,Type A - Product G,Type A - Product G,654
2026-01,CPS,Tier E,Location 6,1421,Type C - Product E|Type C - Product G|Type D - Product G|Type E - Product F|Type E - Product H,Type C - Product G|Type E - Product H,,707
2026-01,CPS,Tier E,Location 6,363,Type E - Product E,Type E - Product E,Type E - Product E,149
2026-01,CPS,Tier F,Location 1,1302,Type A - Product A|Type A - Product G|Type B - Product C|Type C - Product E|Type C - Product F,Type A - Product G|Type B - Product C|Type C - Product E|Type C - Product F,Type A - Product G,466
2026-01,CPS,Tier F,Location 1,1302,Type A - Product A|Type B - Product F|Type D - Product D,Type A - Product A|Type B - Product F|Type D - Product D,Type A - Product A|Type B - Product F|Type D - Product D,216
2026-01,CPS,Tier F,Location 1,1302,Type A - Product E|Type B - Product B|Type D - Product A|Type D - Product F|Type E - Product G,Type B - Product B|Type D - Product A,Type B - Product B,145
2026-01,CPS,Tier F,Location 1,1683,Type A - Product F|Type B - Product H|Type C - Product A|Type E - Product F,Type A - Product F|Type B - Product H|Type C - Product A|Type E - Product F,,935
2026-01,CPS,Tier F,Location 1,1683,Type B - Product A|Type C - Product G|Type D - Product A|Type E - Product B|Type E - Product D,Type E - Product D,Type E - Product D,303
2026-01,CPS,Tier F,Location 1,2620,Type B - Product F,,,2620
2026-01,CPS,Tier F,Location 1,1559,Type B - Product H|Type D - Product B|Type D - Product G|Type E - Product F,,,1559
2026-01,CPS,Tier F,Location 1,1302,Type C - Product C|Type D - Product F|Type E - Product C,,,475
2026-01,CPS,Tier F,Location 1,1683,Type C - Product G|Type D - Product A|Type E - Product B|Type E - Product E|Type E - Product H,Type D - Product A|Type E - Product H,Type D - Product A|Type E - Product H,445
2026-01,CPS,Tier F,Location 2,2572,Type A - Product A|Type A - Product C|Type A - Product G|Type A - Product H,Type A - Product A|Type A - Product C|Type A - Product G|Type A - Product H,Type A - Product C,548
2026-01,CPS,Tier F,Location 2,2572,Type A - Product A|Type B - Product A|Type B - Product E|Type C - Product H,Type A - Product A|Type B - Product A|Type B - Product E|Type C - Product H,Type A - Product A|Type B - Product A|Type B - Product E|Type C - Product H,1643
2026-01,CPS,Tier F,Location 2,2572,Type A - Product A|Type B - Product B|Type B - Product E|Type C - Product D|Type D - Product A,,,381
2026-01,CPS,Tier F,Location 2,774,Type A - Product C|Type A - Product E|Type C - Product A|Type D - Product B|Type D - Product C|Type E - Product F,Type A - Product C|Type A - Product E|Type C - Product A|Type D - Product B|Type D - Product C|Type E - Product F,Type A - Product C|Type A - Product E|Type C - Product A|Type D - Product B|Type D - Product C|Type E - Product F,9
2026-01,CPS,Tier F,Location 2,747,Type A - Product D|Type B - Product A|Type C - Product C|Type E - Product B|Type E - Product C|Type E - Product E,Type A - Product D|Type B - Product A|Type C - Product C|Type E - Product C,,62
2026-01,CPS,Tier F,Location 2,747,Type A - Product E|Type B - Product B|Type C - Product D|Type D - Product G|Type E - Product B|Type E - Product C,Type A - Product E|Type B - Product B|Type C - Product D|Type D - Product G|Type E - Product B|Type E - Product C,Type C - Product D|Type D - Product G|Type E - Product B,416
2026-01,CPS,Tier F,Location 2,747,Type A - Product E|Type B - Product C|Type C - Product G|Type C - Product H|Type D - Product C,Type A - Product E|Type C - Product G|Type D - Product C,Type A - Product E|Type C - Product G|Type D - Product C,223
2026-01,CPS,Tier F,Location 2,1091,Type A - Product F,Type A - Product F,,705
2026-01,CPS,Tier F,Location 2,774,Type A - Product F|Type E - Product G,Type E - Product G,Type E - Product G,286
2026-01,CPS,Tier F,Location 2,774,Type B - Product A|Type C - Product C|Type C - Product H|Type D - Product A|Type D - Product F,Type C - Product H|Type D - Product F,Type D - Product F,479
2026-01,CPS,Tier F,Location 2,1091,Type B - Product E|Type E - Product H,Type B - Product E,,386
2026-01,CPS,Tier F,Location 2,747,Type B - Product G|Type D - Product H|Type E - Product B,Type D - Product H|Type E - Product B,Type D - Product H,4
2026-01,CPS,Tier F,Location 2,747,Type E - Product E,,,42
2026-01,CPS,Tier F,Location 3,2129,Type A - Product C|Type A - Product H|Type E - Product A|Type E - Product C,,,1694
2026-01,CPS,Tier F,Location 3,2129,Type A - Product D|Type A - Product E|Type A - Product F|Type B - Product E|Type E - Product G,Type A - Product D|Type A - Product E|Type A - Product F|Type B - Product E|Type E - Product G,Type A - Product D|Type A - Product E|Type A - Product F|Type B - Product E|Type E - Product G,417
2026-01,CPS,Tier F,Location 3,2523,Type A - Product E|Type A - Product G|Type B - Product C|Type D - Product C|Type D - Product F|Type D - Product G,Type A - Product E|Type A - Product G|Type B - Product C|Type D - Product C|Type D - Product G,Type A - Product G|Type B - Product C,67
2026-01,CPS,Tier F,Location 3,2572,Type A - Product H,,,1037
2026-01,CPS,Tier F,Location 3,2523,Type B - Product B,Type B - Product B,Type B - Product B,167
2026-01,CPS,Tier F,Location 3,2572,Type B - Product F|Type C - Product B|Type D - Product H|Type E - Product A|Type E - Product B|Type E - Product E,Type B - Product F|Type C - Product B|Type D - Product H|Type E - Product A|Type E - Product B|Type E - Product E,Type E - Product A,1214
2026-01,CPS,Tier F,Location 3,2523,Type C - Product C|Type E - Product D,,,2289
2026-01,CPS,Tier F,Location 3,2572,Type C - Product D|Type C - Product F|Type D - Product E,Type C - Product D|Type C - Product F,,321
2026-01,CPS,Tier F,Location 3,641,Type C - Product G,,,641
2026-01,CPS,Tier F,Location 3,2129,Type E - Product B,,,18
2026-01,CPS,Tier F,Location 4,2810,Type A - Product A|Type A - Product C|Type C - Product H|Type D - Product B|Type D - Product D,Type A - Product A|Type D - Product B,Type D - Product B,2810
2026-01,CPS,Tier F,Location 4,2308,Type A - Product A|Type E - Product A,Type A - Product A|Type E - Product A,Type A - Product A,889
