month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-01,CPS,Tier D,Location 2,388,Offer A|Offer C|Offer D|Offer G|Offer H|Offer I|Offer J,Offer A|Offer C|Offer I|Offer J,Offer A,107
2026-01,CPS,Tier D,Location 2,267,Offer A|Offer C|Offer E|Offer F|Offer I,Offer A|Offer C|Offer E|Offer F|Offer I,Offer A|Offer F|Offer I,17
2026-01,CPS,Tier D,Location 2,103,Offer A|Offer C|Offer E|Offer H|Offer I|Offer J,Offer A|Offer C|Offer E|Offer I,,72
2026-01,CPS,Tier D,Location 2,345,Offer A|Offer C|Offer I,,,79
2026-01,CPS,Tier D,Location 2,479,Offer A|Offer C|Offer J,Offer J,Offer J,50
2026-01,CPS,Tier D,Location 2,230,Offer A|Offer D|Offer E|Offer F|Offer J,Offer A|Offer E|Offer F,Offer A|Offer E|Offer F,1
2026-01,CPS,Tier D,Location 2,493,Offer A|Offer D|Offer F|Offer G|Offer H|Offer J,Offer A|Offer G,Offer G,85
2026-01,CPS,Tier D,Location 2,345,Offer A|Offer D|Offer F|Offer G|Offer I|Offer J,Offer A|Offer F|Offer I|Offer J,Offer A|Offer F|Offer I|Offer J,107
2026-01,CPS,Tier D,Location 2,271,Offer A|Offer D|Offer H,,,54
2026-01,CPS,Tier D,Location 2,479,Offer A|Offer D|Offer H|Offer I|Offer J,Offer D|Offer I|Offer J,Offer D|Offer I|Offer J,398
2026-01,CPS,Tier D,Location 2,267,Offer A|Offer E,Offer A|Offer E,Offer A,23
2026-01,CPS,Tier D,Location 2,491,Offer A|Offer E|Offer G,Offer A,Offer A,67
2026-01,CPS,Tier D,Location 2,401,Offer A|Offer E|Offer G|Offer I|Offer J,Offer A|Offer E|Offer I|Offer J,Offer A|Offer E|Offer I|Offer J,183
2026-01,CPS,Tier D,Location 2,195,Offer A|Offer I,Offer I,Offer I,10
2026-01,CPS,Tier D,Location 2,590,Offer B,Offer B,,113
2026-01,CPS,Tier D,Location 2,342,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer C,8
2026-01,CPS,Tier D,Location 2,229,Offer B|Offer C|Offer D|Offer F|Offer G|Offer I|Offer J,Offer C|Offer F|Offer G|Offer J,Offer C|Offer F|Offer G|Offer J,125
2026-01,CPS,Tier D,Location 2,229,Offer B|Offer C|Offer D|Offer G|Offer H|Offer I,Offer C,Offer C,41
2026-01,CPS,Tier D,Location 2,97,Offer B|Offer C|Offer E|Offer F|Offer G|Offer J,,,51
2026-01,CPS,Tier D,Location 2,229,Offer B|Offer C|Offer E|Offer F|Offer J,Offer J,Offer J,3
2026-01,CPS,Tier D,Location 2,417,Offer B|Offer C|Offer E|Offer I,Offer E,,188
2026-01,CPS,Tier D,Location 2,408,Offer B|Offer C|Offer F|Offer G|Offer H|Offer I,,,273
2026-01,CPS,Tier D,Location 2,107,Offer B|Offer C|Offer F|Offer I,Offer C|Offer F,,17
2026-01,CPS,Tier D,Location 2,376,Offer B|Offer C|Offer F|Offer J,Offer B|Offer C|Offer F|Offer J,Offer B,238
2026-01,CPS,Tier D,Location 2,195,Offer B|Offer C|Offer G|Offer H|Offer I|Offer J,Offer C|Offer G|Offer H|Offer I|Offer J,Offer C|Offer I,18
2026-01,CPS,Tier D,Location 2,93,Offer B|Offer C|Offer H,,,7
2026-01,CPS,Tier D,Location 2,345,Offer B|Offer C|Offer J,Offer C|Offer J,Offer J,14
2026-01,CPS,Tier D,Location 2,99,Offer B|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer B|Offer E|Offer F,Offer E|Offer F,99
2026-01,CPS,Tier D,Location 2,491,Offer B|Offer D|Offer E|Offer J,,,48
2026-01,CPS,Tier D,Location 2,108,Offer B|Offer D|Offer F|Offer I,,,30
2026-01,CPS,Tier D,Location 2,376,Offer B|Offer D|Offer H,,,134
2026-01,CPS,Tier D,Location 2,103,Offer B|Offer D|Offer I|Offer J,Offer B|Offer I|Offer J,Offer B|Offer J,31
2026-01,CPS,Tier D,Location 2,416,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer E,321
2026-01,CPS,Tier D,Location 2,409,Offer B|Offer E|Offer F|Offer G|Offer J,Offer E|Offer F|Offer G|Offer J,Offer F|Offer G,136
2026-01,CPS,Tier D,Location 2,267,Offer B|Offer E|Offer G|Offer J,Offer E|Offer J,,115
2026-01,CPS,Tier D,Location 2,314,Offer B|Offer F,Offer B|Offer F,Offer B|Offer F,314
2026-01,CPS,Tier D,Location 2,475,Offer B|Offer F|Offer G|Offer H,,,372
2026-01,CPS,Tier D,Location 2,409,Offer B|Offer H,Offer H,Offer H,10
2026-01,CPS,Tier D,Location 2,271,Offer B|Offer H|Offer J,Offer B|Offer H,Offer H,31
2026-01,CPS,Tier D,Location 2,271,Offer B|Offer J,Offer B|Offer J,Offer B|Offer J,75
2026-01,CPS,Tier D,Location 2,230,Offer C,Offer C,Offer C,72
2026-01,CPS,Tier D,Location 2,107,Offer C|Offer D,,,57
2026-01,CPS,Tier D,Location 2,491,Offer C|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer D|Offer F|Offer H|Offer I,Offer F|Offer H|Offer I,34
2026-01,CPS,Tier D,Location 2,475,Offer C|Offer D|Offer E|Offer G|Offer H|Offer I,Offer D|Offer G|Offer H,Offer G,103
2026-01,CPS,Tier D,Location 2,479,Offer C|Offer D|Offer F,Offer C|Offer D|Offer F,Offer C|Offer D|Offer F,31
2026-01,CPS,Tier D,Location 2,230,Offer C|Offer D|Offer G|Offer H|Offer J,Offer C|Offer D|Offer G|Offer H|Offer J,Offer C|Offer D|Offer G|Offer H|Offer J,68
2026-01,CPS,Tier D,Location 2,409,Offer C|Offer D|Offer I,Offer C|Offer I,Offer C|Offer I,62
2026-01,CPS,Tier D,Location 2,401,Offer C|Offer E|Offer H,Offer C|Offer H,,218
2026-01,CPS,Tier D,Location 2,153,Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer H,Offer F|Offer H,67
2026-01,CPS,Tier D,Location 2,388,Offer C|Offer H|Offer I|Offer J,Offer I,Offer I,190
2026-01,CPS,Tier D,Location 2,416,Offer C|Offer I,Offer C|Offer I,,95
2026-01,CPS,Tier D,Location 2,241,Offer D,,,241
2026-01,CPS,Tier D,Location 2,493,Offer D|Offer F,Offer F,,162
2026-01,CPS,Tier D,Location 2,345,Offer D|Offer H,,,116
2026-01,CPS,Tier D,Location 2,424,Offer D|Offer I,,,424
2026-01,CPS,Tier D,Location 2,408,Offer D|Offer I,Offer D|Offer I,Offer D,135
2026-01,CPS,Tier D,Location 2,271,Offer D|Offer I,Offer I,Offer I,34
2026-01,CPS,Tier D,Location 2,342,Offer D|Offer J,Offer D|Offer J,,334
2026-01,CPS,Tier D,Location 2,417,Offer D|Offer J,Offer J,Offer J,218
2026-01,CPS,Tier D,Location 2,409,Offer E,,,79
2026-01,CPS,Tier D,Location 2,271,Offer E,Offer E,Offer E,77
2026-01,CPS,Tier D,Location 2,229,Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,,58
2026-01,CPS,Tier D,Location 2,97,Offer E|Offer F|Offer G|Offer H|Offer J,,,6
2026-01,CPS,Tier D,Location 2,381,Offer E|Offer F|Offer G|Offer I,Offer E|Offer F|Offer I,Offer I,26
2026-01,CPS,Tier D,Location 2,491,Offer E|Offer H|Offer J,Offer E|Offer H,,342
2026-01,CPS,Tier D,Location 2,493,Offer F,Offer F,Offer F,138
2026-01,CPS,Tier D,Location 2,97,Offer F|Offer J,,,4
2026-01,CPS,Tier D,Location 2,195,Offer G|Offer H|Offer J,Offer G,Offer G,167
2026-01,CPS,Tier D,Location 2,108,Offer H,Offer H,,59
2026-01,CPS,Tier D,Location 2,862,Offer I,Offer I,Offer I,151
2026-01,CPS,Tier D,Location 3,241,Offer A,,,71
2026-01,CPS,Tier D,Location 3,163,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H,Offer B|Offer D|Offer G|Offer H,Offer B|Offer D|Offer G|Offer H,84
2026-01,CPS,Tier D,Location 3,256,Offer A|Offer B|Offer C|Offer D|Offer G|Offer J,Offer A|Offer B|Offer C|Offer D|Offer G|Offer J,Offer C|Offer J,3
2026-01,CPS,Tier D,Location 3,320,Offer A|Offer B|Offer C|Offer E,Offer A|Offer B|Offer C|Offer E,Offer A|Offer B|Offer C|Offer E,60
2026-01,CPS,Tier D,Location 3,415,Offer A|Offer B|Offer C|Offer E|Offer G|Offer I|Offer J,Offer C|Offer E|Offer G|Offer I|Offer J,Offer C|Offer G|Offer I|Offer J,382
2026-01,CPS,Tier D,Location 3,251,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I|Offer J,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I|Offer J,,114
2026-01,CPS,Tier D,Location 3,241,Offer A|Offer B|Offer C|Offer G|Offer J,,,48
2026-01,CPS,Tier D,Location 3,425,Offer A|Offer B|Offer D|Offer E,Offer A|Offer B|Offer D|Offer E,Offer D,49
2026-01,CPS,Tier D,Location 3,320,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer J,Offer D|Offer E|Offer H|Offer J,Offer J,154
2026-01,CPS,Tier D,Location 3,352,Offer A|Offer B|Offer D|Offer E|Offer F|Offer I,Offer A|Offer D|Offer F,Offer A|Offer D|Offer F,6
2026-01,CPS,Tier D,Location 3,450,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer J,Offer A|Offer B|Offer G,Offer A|Offer B|Offer G,12
2026-01,CPS,Tier D,Location 3,320,Offer A|Offer B|Offer E,Offer A|Offer B|Offer E,,24
2026-01,CPS,Tier D,Location 3,97,Offer A|Offer B|Offer F|Offer G|Offer H,Offer A|Offer B|Offer F|Offer G|Offer H,Offer A|Offer B|Offer F|Offer G|Offer H,26
2026-01,CPS,Tier D,Location 3,352,Offer A|Offer B|Offer J,,,108
2026-01,CPS,Tier D,Location 3,91,Offer A|Offer C|Offer D|Offer E|Offer F|Offer H,Offer A,Offer A,34
2026-01,CPS,Tier D,Location 3,57,Offer A|Offer C|Offer D|Offer E|Offer G|Offer H,Offer C|Offer D,,6
2026-01,CPS,Tier D,Location 3,263,Offer A|Offer C|Offer D|Offer E|Offer H|Offer I,,,14
2026-01,CPS,Tier D,Location 3,57,Offer A|Offer C|Offer D|Offer E|Offer J,Offer A|Offer D|Offer E|Offer J,Offer J,27
2026-01,CPS,Tier D,Location 3,50,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,Offer C,Offer C,12
2026-01,CPS,Tier D,Location 3,97,Offer A|Offer C|Offer D|Offer F|Offer I,Offer F,Offer F,24
2026-01,CPS,Tier D,Location 3,352,Offer A|Offer C|Offer D|Offer G|Offer I,Offer D|Offer I,Offer I,57
2026-01,CPS,Tier D,Location 3,226,Offer A|Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer C|Offer E|Offer H,,43
2026-01,CPS,Tier D,Location 3,170,Offer A|Offer C|Offer E|Offer G|Offer H|Offer I,Offer A|Offer E|Offer G,,65
2026-01,CPS,Tier D,Location 3,466,Offer A|Offer C|Offer E|Offer H|Offer I|Offer J,Offer C|Offer H,,58
2026-01,CPS,Tier D,Location 3,97,Offer A|Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer J,,19
2026-01,CPS,Tier D,Location 3,52,Offer A|Offer C|Offer G,,,11
2026-01,CPS,Tier D,Location 3,256,Offer A|Offer D,Offer A|Offer D,Offer D,213
2026-01,CPS,Tier D,Location 3,320,Offer A|Offer D|Offer E|Offer F|Offer J,Offer A|Offer D|Offer E|Offer F|Offer J,Offer A|Offer J,82
2026-01,CPS,Tier D,Location 3,251,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I,Offer D,,104
2026-01,CPS,Tier D,Location 3,319,Offer A|Offer D|Offer E|Offer I|Offer J,Offer A,,199
2026-01,CPS,Tier D,Location 3,263,Offer A|Offer D|Offer H|Offer I,Offer D|Offer H,,125
2026-01,CPS,Tier D,Location 3,92,Offer A|Offer E,Offer A|Offer E,,38
2026-01,CPS,Tier D,Location 3,355,Offer A|Offer E|Offer G|Offer H|Offer J,Offer G|Offer H|Offer J,Offer G|Offer J,7
2026-01,CPS,Tier D,Location 3,312,Offer A|Offer E|Offer H|Offer J,Offer H|Offer J,Offer H|Offer J,118
2026-01,CPS,Tier D,Location 3,226,Offer A|Offer G,,,9
2026-01,CPS,Tier D,Location 3,466,Offer A|Offer G|Offer I,Offer A|Offer G|Offer I,Offer A|Offer G|Offer I,408
2026-01,CPS,Tier D,Location 3,425,Offer A|Offer H,Offer A|Offer H,Offer H,156
2026-01,CPS,Tier D,Location 3,883,Offer B,,,246
2026-01,CPS,Tier D,Location 3,149,Offer B|Offer C|Offer D|Offer E,,,149
2026-01,CPS,Tier D,Location 3,185,Offer B|Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,Offer G,Offer G,54
2026-01,CPS,Tier D,Location 3,370,Offer B|Offer C|Offer D|Offer F|Offer G,Offer C,Offer C,28
2026-01,CPS,Tier D,Location 3,263,Offer B|Offer C|Offer D|Offer G|Offer I,Offer B|Offer C|Offer D|Offer G|Offer I,Offer B,119
2026-01,CPS,Tier D,Location 3,163,Offer B|Offer C|Offer E|Offer F|Offer G|Offer H|Offer I,,,33
2026-01,CPS,Tier D,Location 3,220,Offer B|Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer B|Offer E|Offer F|Offer H|Offer I|Offer J,Offer F|Offer I|Offer J,57
2026-01,CPS,Tier D,Location 3,97,Offer B|Offer C|Offer E|Offer H|Offer J,Offer B|Offer C|Offer E|Offer H|Offer J,Offer B|Offer C|Offer E|Offer H|Offer J,6
2026-01,CPS,Tier D,Location 3,164,Offer B|Offer C|Offer E|Offer I,Offer B|Offer C|Offer E|Offer I,,101
2026-01,CPS,Tier D,Location 3,256,Offer B|Offer C|Offer F|Offer H|Offer I,Offer C|Offer F,Offer C|Offer F,37
2026-01,CPS,Tier D,Location 3,415,Offer B|Offer C|Offer G|Offer I|Offer J,Offer G,,33
2026-01,CPS,Tier D,Location 3,155,Offer B|Offer C|Offer H,Offer B|Offer C|Offer H,Offer B|Offer C|Offer H,136
2026-01,CPS,Tier D,Location 3,226,Offer B|Offer C|Offer J,Offer B|Offer C|Offer J,Offer B|Offer J,6
2026-01,CPS,Tier D,Location 3,170,Offer B|Offer D,Offer B|Offer D,Offer B,24
2026-01,CPS,Tier D,Location 3,164,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer B|Offer D|Offer E|Offer F,Offer B|Offer E,3
2026-01,CPS,Tier D,Location 3,282,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,,,153
2026-01,CPS,Tier D,Location 3,370,Offer B|Offer D|Offer E|Offer I,Offer B|Offer D|Offer E|Offer I,Offer B|Offer I,121
2026-01,CPS,Tier D,Location 3,170,Offer B|Offer D|Offer G|Offer H|Offer I,Offer D|Offer G|Offer H,Offer D|Offer H,11
2026-01,CPS,Tier D,Location 3,176,Offer B|Offer D|Offer I|Offer J,Offer B|Offer D|Offer I|Offer J,,18
2026-01,CPS,Tier D,Location 3,163,Offer B|Offer D|Offer J,Offer D|Offer J,Offer J,46
2026-01,CPS,Tier D,Location 3,251,Offer B|Offer E|Offer F|Offer H|Offer I|Offer J,Offer B|Offer E|Offer F|Offer H|Offer I|Offer J,Offer B|Offer I,33
2026-01,CPS,Tier D,Location 3,50,Offer B|Offer E|Offer I,Offer B|Offer E|Offer I,Offer B|Offer E|Offer I,17
2026-01,CPS,Tier D,Location 3,170,Offer B|Offer F,,,39
2026-01,CPS,Tier D,Location 3,312,Offer B|Offer F|Offer G|Offer J,Offer F|Offer G|Offer J,Offer F|Offer G,18
2026-01,CPS,Tier D,Location 3,92,Offer B|Offer F|Offer I,Offer B|Offer F|Offer I,,7
2026-01,CPS,Tier D,Location 3,52,Offer B|Offer J,,,9
2026-01,CPS,Tier D,Location 3,425,Offer C|Offer D,,,220
2026-01,CPS,Tier D,Location 3,256,Offer C|Offer D|Offer E|Offer F,Offer D|Offer E,Offer D|Offer E,1
2026-01,CPS,Tier D,Location 3,450,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,142
2026-01,CPS,Tier D,Location 3,355,Offer C|Offer D|Offer E|Offer H|Offer I,Offer D|Offer E|Offer H|Offer I,Offer H,159
2026-01,CPS,Tier D,Location 3,202,Offer C|Offer D|Offer F|Offer G|Offer H|Offer I|Offer J,,,202
2026-01,CPS,Tier D,Location 3,176,Offer C|Offer E,,,158
2026-01,CPS,Tier D,Location 3,107,Offer C|Offer E|Offer F|Offer G|Offer H,Offer E|Offer F|Offer G|Offer H,Offer F,107
2026-01,CPS,Tier D,Location 3,164,Offer C|Offer E|Offer I,,,21
2026-01,CPS,Tier D,Location 3,52,Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer C|Offer F|Offer G|Offer H|Offer J,,22
2026-01,CPS,Tier D,Location 3,319,Offer C|Offer I,Offer C|Offer I,Offer C|Offer I,120
2026-01,CPS,Tier D,Location 3,226,Offer C|Offer I|Offer J,Offer C|Offer I,,102
2026-01,CPS,Tier D,Location 3,57,Offer D|Offer E,Offer D|Offer E,Offer D,10
2026-01,CPS,Tier D,Location 3,256,Offer D|Offer E|Offer G|Offer I,,,2
2026-01,CPS,Tier D,Location 3,352,Offer D|Offer E|Offer I,Offer D|Offer E|Offer I,Offer E|Offer I,156
2026-01,CPS,Tier D,Location 3,57,Offer D|Offer F|Offer H,,,14
2026-01,CPS,Tier D,Location 3,52,Offer D|Offer G|Offer H,Offer G|Offer H,Offer G|Offer H,10
2026-01,CPS,Tier D,Location 3,762,Offer E,,,183
2026-01,CPS,Tier D,Location 3,355,Offer E,Offer E,,68
2026-01,CPS,Tier D,Location 3,220,Offer E|Offer F,,,83
2026-01,CPS,Tier D,Location 3,355,Offer E|Offer F|Offer G|Offer H,Offer E,Offer E,121
2026-01,CPS,Tier D,Location 3,92,Offer E|Offer F|Offer G|Offer I|Offer J,Offer E|Offer F|Offer I|Offer J,Offer E|Offer I|Offer J,19
2026-01,CPS,Tier D,Location 3,155,Offer E|Offer G|Offer J,Offer G,,19
2026-01,CPS,Tier D,Location 3,220,Offer E|Offer J,Offer E|Offer J,Offer J,80
2026-01,CPS,Tier D,Location 3,370,Offer F,,,221
2026-01,CPS,Tier D,Location 3,241,Offer F,Offer F,,122
2026-01,CPS,Tier D,Location 3,91,Offer G,,,57
2026-01,CPS,Tier D,Location 3,92,Offer G|Offer I,Offer G|Offer I,Offer I,28
2026-01,CPS,Tier D,Location 3,164,Offer G|Offer I|Offer J,,,39
2026-01,CPS,Tier D,Location 3,50,Offer H,,,21
2026-01,CPS,Tier D,Location 3,352,Offer H,Offer H,,25
2026-01,CPS,Tier D,Location 3,226,Offer I,,,66
2026-01,CPS,Tier D,Location 3,312,Offer J,Offer J,,79
2026-01,CPS,Tier D,Location 4,67,Offer A,,,34
2026-01,CPS,Tier D,Location 4,241,Offer A,Offer A,,51
2026-01,CPS,Tier D,Location 4,353,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F|Offer H,Offer A|Offer B|Offer C|Offer D|Offer E|Offer F|Offer H,Offer A|Offer B|Offer D|Offer F,78
2026-01,CPS,Tier D,Location 4,131,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H|Offer J,Offer A|Offer B|Offer C|Offer H|Offer J,Offer A|Offer C,22
2026-01,CPS,Tier D,Location 4,262,Offer A|Offer B|Offer C|Offer D|Offer G|Offer I|Offer J,Offer A|Offer B|Offer G|Offer I,,193
2026-01,CPS,Tier D,Location 4,251,Offer A|Offer B|Offer C|Offer E|Offer G|Offer J,,,122
2026-01,CPS,Tier D,Location 4,153,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer I,,,31
2026-01,CPS,Tier D,Location 4,436,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer J,Offer A|Offer B|Offer D|Offer E|Offer F|Offer J,Offer F,436
2026-01,CPS,Tier D,Location 4,131,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer J,,,31
2026-01,CPS,Tier D,Location 4,169,Offer A|Offer B|Offer D|Offer E|Offer G|Offer I|Offer J,,,67
2026-01,CPS,Tier D,Location 4,331,Offer A|Offer B|Offer E|Offer F|Offer G|Offer H,Offer F|Offer G|Offer H,Offer F|Offer G,149
2026-01,CPS,Tier D,Location 4,167,Offer A|Offer B|Offer F|Offer H|Offer I|Offer J,Offer A|Offer B|Offer H|Offer I|Offer J,Offer I,14
2026-01,CPS,Tier D,Location 4,371,Offer A|Offer C|Offer D|Offer E|Offer F,Offer C,Offer C,371
2026-01,CPS,Tier D,Location 4,241,Offer A|Offer C|Offer D|Offer E|Offer F|Offer H,,,71
2026-01,CPS,Tier D,Location 4,169,Offer A|Offer C|Offer D|Offer E|Offer G|Offer H,,,10
2026-01,CPS,Tier D,Location 4,367,Offer A|Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,Offer A|Offer C|Offer E|Offer G|Offer I|Offer J,,41
2026-01,CPS,Tier D,Location 4,432,Offer A|Offer C|Offer D|Offer E|Offer G|Offer J,Offer A|Offer C|Offer D|Offer E|Offer G|Offer J,Offer D|Offer E,155
2026-01,CPS,Tier D,Location 4,169,Offer A|Offer C|Offer D|Offer H|Offer I,Offer A|Offer C|Offer H|Offer I,Offer A|Offer C|Offer H|Offer I,23
2026-01,CPS,Tier D,Location 4,67,Offer A|Offer C|Offer E|Offer G|Offer I|Offer J,Offer E|Offer G|Offer I|Offer J,Offer E|Offer I,31
2026-01,CPS,Tier D,Location 4,367,Offer A|Offer C|Offer E|Offer H,Offer A|Offer E|Offer H,Offer A|Offer H,28
2026-01,CPS,Tier D,Location 4,353,Offer A|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A,Offer A,83
2026-01,CPS,Tier D,Location 4,215,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I,Offer E,149
2026-01,CPS,Tier D,Location 4,262,Offer A|Offer D|Offer E|Offer H|Offer J,Offer D,Offer D,17
2026-01,CPS,Tier D,Location 4,169,Offer A|Offer D|Offer F|Offer G|Offer J,,,17
2026-01,CPS,Tier D,Location 4,251,Offer A|Offer E,,,86
2026-01,CPS,Tier D,Location 4,221,Offer A|Offer E|Offer F|Offer G|Offer I,Offer A|Offer I,Offer A,221
2026-01,CPS,Tier D,Location 4,153,Offer A|Offer E|Offer G,Offer A,Offer A,30
2026-01,CPS,Tier D,Location 4,241,Offer A|Offer F,Offer A,,88
2026-01,CPS,Tier D,Location 4,367,Offer A|Offer F|Offer G|Offer J,,,170
2026-01,CPS,Tier D,Location 4,215,Offer A|Offer G|Offer H,Offer A|Offer G,,51
2026-01,CPS,Tier D,Location 4,329,Offer A|Offer I,,,64
2026-01,CPS,Tier D,Location 4,167,Offer A|Offer I,Offer A|Offer I,Offer A|Offer I,44
2026-01,CPS,Tier D,Location 4,262,Offer B,Offer B,,39
2026-01,CPS,Tier D,Location 4,353,Offer B,Offer B,Offer B,122
2026-01,CPS,Tier D,Location 4,153,Offer B|Offer C|Offer D,,,70
2026-01,CPS,Tier D,Location 4,262,Offer B|Offer C|Offer D|Offer E|Offer F|Offer G|Offer H,,,22
2026-01,CPS,Tier D,Location 4,160,Offer B|Offer C|Offer D|Offer E|Offer F|Offer I|Offer J,Offer E|Offer F|Offer I|Offer J,Offer I,129
2026-01,CPS,Tier D,Location 4,432,Offer B|Offer C|Offer D|Offer F,,,195
2026-01,CPS,Tier D,Location 4,283,Offer B|Offer C|Offer D|Offer F|Offer G|Offer I|Offer J,Offer C|Offer D|Offer G|Offer I,,201
2026-01,CPS,Tier D,Location 4,367,Offer B|Offer C|Offer D|Offer F|Offer H|Offer I,Offer B|Offer F|Offer H|Offer I,Offer I,128
2026-01,CPS,Tier D,Location 4,131,Offer B|Offer C|Offer E|Offer J,Offer C|Offer J,,50
2026-01,CPS,Tier D,Location 4,204,Offer B|Offer C|Offer F|Offer H|Offer J,Offer B|Offer C|Offer H|Offer J,Offer H|Offer J,59
2026-01,CPS,Tier D,Location 4,167,Offer B|Offer C|Offer G|Offer H|Offer I|Offer J,,,81
2026-01,CPS,Tier D,Location 4,67,Offer B|Offer D|Offer E|Offer G|Offer H|Offer I,Offer I,Offer I,2
2026-01,CPS,Tier D,Location 4,153,Offer B|Offer D|Offer G|Offer H,,,10
2026-01,CPS,Tier D,Location 4,498,Offer B|Offer D|Offer G|Offer H|Offer I|Offer J,Offer B|Offer D|Offer G|Offer H|Offer I|Offer J,Offer D|Offer G|Offer H|Offer I,51
2026-01,CPS,Tier D,Location 4,215,Offer B|Offer D|Offer H,Offer B|Offer D,Offer B|Offer D,15
2026-01,CPS,Tier D,Location 4,160,Offer B|Offer D|Offer H|Offer J,,,31
2026-01,CPS,Tier D,Location 4,373,Offer B|Offer E|Offer H|Offer I|Offer J,Offer B|Offer E|Offer H|Offer I,Offer B|Offer E|Offer H|Offer I,373
2026-01,CPS,Tier D,Location 4,251,Offer B|Offer F|Offer G|Offer I,Offer G,,2
2026-01,CPS,Tier D,Location 4,251,Offer B|Offer F|Offer H|Offer I,Offer I,,22
2026-01,CPS,Tier D,Location 4,283,Offer B|Offer F|Offer H|Offer J,,,82
2026-01,CPS,Tier D,Location 4,498,Offer B|Offer G|Offer H|Offer I|Offer J,Offer G|Offer J,Offer G,447
2026-01,CPS,Tier D,Location 4,158,Offer B|Offer H,,,41
2026-01,CPS,Tier D,Location 4,395,Offer B|Offer H|Offer I,Offer B|Offer H,Offer B,201
2026-01,CPS,Tier D,Location 4,158,Offer B|Offer H|Offer I,Offer B|Offer H,Offer B|Offer H,93
2026-01,CPS,Tier D,Location 4,638,Offer C,Offer C,Offer C,91
2026-01,CPS,Tier D,Location 4,293,Offer C|Offer D,,,149
2026-01,CPS,Tier D,Location 4,131,Offer C|Offer D|Offer E,Offer C|Offer D|Offer E,Offer D,22
2026-01,CPS,Tier D,Location 4,169,Offer C|Offer D|Offer E|Offer I,,,52
2026-01,CPS,Tier D,Location 4,262,Offer C|Offer D|Offer H|Offer I|Offer J,,,28
2026-01,CPS,Tier D,Location 4,167,Offer C|Offer E,,,28
2026-01,CPS,Tier D,Location 4,262,Offer C|Offer E,Offer C|Offer E,Offer C|Offer E,2
2026-01,CPS,Tier D,Location 4,395,Offer C|Offer F,Offer C|Offer F,Offer C,194
2026-01,CPS,Tier D,Location 4,331,Offer C|Offer G|Offer H|Offer I|Offer J,Offer C|Offer G|Offer H|Offer I|Offer J,Offer I,182
2026-01,CPS,Tier D,Location 4,153,Offer C|Offer J,,,12
2026-01,CPS,Tier D,Location 4,761,Offer D,,,267
2026-01,CPS,Tier D,Location 4,98,Offer D|Offer E,Offer D|Offer E,,98
2026-01,CPS,Tier D,Location 4,105,Offer D|Offer E|Offer G|Offer H,Offer D|Offer E|Offer G,Offer D|Offer E|Offer G,105
2026-01,CPS,Tier D,Location 4,204,Offer D|Offer E|Offer J,Offer D|Offer E|Offer J,Offer D|Offer E|Offer J,65
2026-01,CPS,Tier D,Location 4,131,Offer D|Offer F,Offer D,Offer D,6
2026-01,CPS,Tier D,Location 4,251,Offer D|Offer I,,,19
2026-01,CPS,Tier D,Location 4,158,Offer D|Offer I,Offer D|Offer I,,24
