month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-04,CPS,Tier C,Location 6,546,Offer B|Offer G,,,268
2026-04,CPS,Tier C,Location 6,406,Offer B|Offer G|Offer I,,,25
2026-04,CPS,Tier C,Location 6,241,Offer B|Offer G|Offer I,Offer G,,58
2026-04,CPS,Tier C,Location 6,376,Offer B|Offer J,Offer B,Offer B,39
2026-04,CPS,Tier C,Location 6,610,Offer C,,,45
2026-04,CPS,Tier C,Location 6,206,Offer C|Offer D,Offer C|Offer D,,8
2026-04,CPS,Tier C,Location 6,446,Offer C|Offer D|Offer E|Offer G|Offer I,,,6
2026-04,CPS,Tier C,Location 6,455,Offer C|Offer D|Offer G,Offer G,,164
2026-04,CPS,Tier C,Location 6,135,Offer C|Offer E,Offer E,Offer E,22
2026-04,CPS,Tier C,Location 6,402,Offer C|Offer E|Offer F|Offer G|Offer I,Offer C|Offer E|Offer G|Offer I,Offer C|Offer E|Offer G|Offer I,55
2026-04,CPS,Tier C,Location 6,299,Offer C|Offer G|Offer H,,,67
2026-04,CPS,Tier C,Location 6,143,Offer C|Offer H|Offer J,Offer C|Offer H|Offer J,,143
2026-04,CPS,Tier C,Location 6,267,Offer C|Offer J,Offer C|Offer J,Offer C|Offer J,59
2026-04,CPS,Tier C,Location 6,488,Offer D|Offer E,Offer D|Offer E,Offer D,49
2026-04,CPS,Tier C,Location 6,242,Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer D,Offer D,14
2026-04,CPS,Tier C,Location 6,245,Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer E|Offer F|Offer H|Offer J,Offer F,245
2026-04,CPS,Tier C,Location 6,446,Offer D|Offer E|Offer G|Offer I|Offer J,Offer D|Offer G|Offer J,Offer J,50
2026-04,CPS,Tier C,Location 6,242,Offer D|Offer E|Offer I|Offer J,Offer D|Offer E|Offer I|Offer J,,38
2026-04,CPS,Tier C,Location 6,221,Offer D|Offer F|Offer G|Offer H|Offer I|Offer J,,,1
2026-04,CPS,Tier C,Location 6,402,Offer D|Offer H|Offer J,,,133
2026-04,CPS,Tier C,Location 6,406,Offer E,Offer E,,79
2026-04,CPS,Tier C,Location 6,308,Offer E|Offer F|Offer H|Offer I|Offer J,Offer F|Offer I|Offer J,,94
2026-04,CPS,Tier C,Location 6,354,Offer E|Offer F|Offer I,Offer E|Offer F|Offer I,Offer E|Offer I,354
2026-04,CPS,Tier C,Location 6,297,Offer E|Offer G|Offer I|Offer J,Offer E|Offer G|Offer I|Offer J,Offer E|Offer I|Offer J,77
2026-04,CPS,Tier C,Location 6,446,Offer E|Offer H|Offer I,Offer I,,142
2026-04,CPS,Tier C,Location 6,221,Offer E|Offer I,Offer I,Offer I,55
2026-04,CPS,Tier C,Location 6,467,Offer E|Offer I|Offer J,Offer E|Offer I|Offer J,Offer E,91
2026-04,CPS,Tier C,Location 6,243,Offer F,,,9
2026-04,CPS,Tier C,Location 6,300,Offer F|Offer G|Offer I,Offer G|Offer I,Offer G|Offer I,65
2026-04,CPS,Tier C,Location 6,450,Offer F|Offer G|Offer J,Offer G|Offer J,Offer G|Offer J,69
2026-04,CPS,Tier C,Location 6,243,Offer G,,,45
2026-04,CPS,Tier C,Location 6,450,Offer G|Offer H,Offer H,,13
2026-04,CPS,Tier C,Location 6,406,Offer G|Offer H,Offer H,Offer H,302
2026-04,CPS,Tier C,Location 6,206,Offer G|Offer I,,,150
2026-04,CPS,Tier C,Location 6,450,Offer H,,,291
2026-04,CPS,Tier C,Location 6,455,Offer H,Offer H,Offer H,68
2026-04,CPS,Tier C,Location 6,221,Offer H|Offer I,Offer H,Offer H,144
2026-04,CPS,Tier C,Location 6,109,Offer H|Offer J,Offer H|Offer J,,7
2026-04,CPS,Tier C,Location 6,125,Offer I,Offer I,Offer I,110
2026-04,CPS,Tier D,Location 1,427,Offer A,,,193
2026-04,CPS,Tier D,Location 1,116,Offer A|Offer B|Offer C|Offer D,Offer A|Offer B|Offer C,Offer C,9
2026-04,CPS,Tier D,Location 1,122,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G|Offer J,Offer A|Offer B|Offer D|Offer E|Offer G,Offer B,23
2026-04,CPS,Tier D,Location 1,365,Offer A|Offer B|Offer C|Offer D|Offer E|Offer I|Offer J,Offer B|Offer D|Offer I,Offer B|Offer D|Offer I,65
2026-04,CPS,Tier D,Location 1,427,Offer A|Offer B|Offer C|Offer D|Offer G|Offer I|Offer J,Offer B|Offer D,,27
2026-04,CPS,Tier D,Location 1,238,Offer A|Offer B|Offer C|Offer D|Offer H|Offer I,Offer A|Offer C|Offer I,Offer A|Offer C|Offer I,29
2026-04,CPS,Tier D,Location 1,410,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H|Offer J,Offer A|Offer B|Offer C|Offer E|Offer F|Offer H|Offer J,Offer C|Offer F|Offer H,410
2026-04,CPS,Tier D,Location 1,273,Offer A|Offer B|Offer C|Offer E|Offer H|Offer I,Offer A|Offer C|Offer I,Offer A|Offer I,273
2026-04,CPS,Tier D,Location 1,58,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H|Offer J,Offer A|Offer C,Offer A|Offer C,2
2026-04,CPS,Tier D,Location 1,289,Offer A|Offer B|Offer C|Offer F|Offer I,Offer A|Offer B|Offer C|Offer F|Offer I,Offer A|Offer B|Offer C|Offer I,45
2026-04,CPS,Tier D,Location 1,386,Offer A|Offer B|Offer C|Offer H,Offer A|Offer B|Offer C|Offer H,Offer A|Offer C|Offer H,28
2026-04,CPS,Tier D,Location 1,208,Offer A|Offer B|Offer C|Offer I,Offer B|Offer I,Offer B|Offer I,64
2026-04,CPS,Tier D,Location 1,247,Offer A|Offer B|Offer D|Offer E|Offer F,Offer B|Offer D|Offer F,Offer B|Offer D|Offer F,79
2026-04,CPS,Tier D,Location 1,231,Offer A|Offer B|Offer D|Offer E|Offer H|Offer J,Offer E|Offer H,,125
2026-04,CPS,Tier D,Location 1,116,Offer A|Offer B|Offer D|Offer H|Offer I|Offer J,Offer D,Offer D,38
2026-04,CPS,Tier D,Location 1,365,Offer A|Offer B|Offer E|Offer G|Offer J,Offer E,,300
2026-04,CPS,Tier D,Location 1,184,Offer A|Offer B|Offer F|Offer I,Offer A|Offer B|Offer F|Offer I,Offer A|Offer B|Offer I,184
2026-04,CPS,Tier D,Location 1,498,Offer A|Offer B|Offer G|Offer I|Offer J,Offer A|Offer B|Offer I|Offer J,Offer I,498
2026-04,CPS,Tier D,Location 1,350,Offer A|Offer C|Offer D|Offer E|Offer F,Offer A|Offer C|Offer D|Offer E|Offer F,Offer C|Offer D|Offer E,1
2026-04,CPS,Tier D,Location 1,122,Offer A|Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer C|Offer D|Offer E|Offer G|Offer H|Offer J,Offer C,5
2026-04,CPS,Tier D,Location 1,259,Offer A|Offer C|Offer D|Offer E|Offer H|Offer I|Offer J,Offer A|Offer C|Offer D|Offer E|Offer J,Offer A|Offer E,64
2026-04,CPS,Tier D,Location 1,231,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,Offer F|Offer G,,85
2026-04,CPS,Tier D,Location 1,103,Offer A|Offer C|Offer D|Offer G|Offer J,,,76
2026-04,CPS,Tier D,Location 1,170,Offer A|Offer C|Offer D|Offer H|Offer J,,,41
2026-04,CPS,Tier D,Location 1,264,Offer A|Offer C|Offer E|Offer F|Offer J,Offer C,,98
2026-04,CPS,Tier D,Location 1,170,Offer A|Offer C|Offer E|Offer G|Offer H|Offer J,Offer A|Offer C|Offer E|Offer G|Offer H|Offer J,Offer A|Offer C|Offer G|Offer J,11
2026-04,CPS,Tier D,Location 1,116,Offer A|Offer C|Offer F|Offer G|Offer I|Offer J,,,37
2026-04,CPS,Tier D,Location 1,264,Offer A|Offer C|Offer F|Offer H|Offer J,Offer C|Offer H|Offer J,Offer C,49
2026-04,CPS,Tier D,Location 1,350,Offer A|Offer C|Offer G|Offer J,Offer J,,57
2026-04,CPS,Tier D,Location 1,484,Offer A|Offer D|Offer E|Offer G|Offer I,Offer A|Offer D|Offer E|Offer I,Offer A|Offer D|Offer E,45
2026-04,CPS,Tier D,Location 1,326,Offer A|Offer D|Offer F|Offer J,Offer F|Offer J,Offer J,129
2026-04,CPS,Tier D,Location 1,238,Offer A|Offer D|Offer G|Offer J,Offer A,,105
2026-04,CPS,Tier D,Location 1,122,Offer A|Offer D|Offer G|Offer J,Offer A|Offer D,Offer A|Offer D,85
2026-04,CPS,Tier D,Location 1,323,Offer A|Offer D|Offer H,Offer A,Offer A,112
2026-04,CPS,Tier D,Location 1,170,Offer A|Offer E|Offer F|Offer I|Offer J,Offer A|Offer E|Offer F|Offer I,Offer A|Offer F|Offer I,65
2026-04,CPS,Tier D,Location 1,247,Offer A|Offer E|Offer I|Offer J,,,46
2026-04,CPS,Tier D,Location 1,208,Offer A|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer F|Offer G|Offer H|Offer I|Offer J,Offer H,26
2026-04,CPS,Tier D,Location 1,130,Offer A|Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer I|Offer J,Offer F,130
2026-04,CPS,Tier D,Location 1,58,Offer B,,,39
2026-04,CPS,Tier D,Location 1,238,Offer B|Offer C|Offer D,Offer D,Offer D,20
2026-04,CPS,Tier D,Location 1,386,Offer B|Offer C|Offer D|Offer E,Offer B|Offer C|Offer D|Offer E,Offer B|Offer C|Offer D|Offer E,164
2026-04,CPS,Tier D,Location 1,484,Offer B|Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer B|Offer C|Offer D|Offer F|Offer H|Offer J,Offer B|Offer D|Offer F|Offer H|Offer J,39
2026-04,CPS,Tier D,Location 1,231,Offer B|Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,Offer B|Offer C,Offer B,21
2026-04,CPS,Tier D,Location 1,122,Offer B|Offer C|Offer D|Offer G,,,91
2026-04,CPS,Tier D,Location 1,170,Offer B|Offer C|Offer E|Offer F|Offer G|Offer I,Offer C|Offer F|Offer I,,19
2026-04,CPS,Tier D,Location 1,427,Offer B|Offer C|Offer E|Offer F|Offer G|Offer I|Offer J,Offer B|Offer C|Offer E|Offer I,,99
2026-04,CPS,Tier D,Location 1,402,Offer B|Offer C|Offer E|Offer H,Offer C|Offer E|Offer H,Offer C|Offer E|Offer H,180
2026-04,CPS,Tier D,Location 1,264,Offer B|Offer D|Offer E|Offer G|Offer H,Offer B|Offer D|Offer E|Offer H,Offer E|Offer H,32
2026-04,CPS,Tier D,Location 1,350,Offer B|Offer E,Offer B,Offer B,19
2026-04,CPS,Tier D,Location 1,314,Offer B|Offer E,Offer E,Offer E,314
2026-04,CPS,Tier D,Location 1,58,Offer B|Offer F|Offer G|Offer H|Offer J,Offer F|Offer G|Offer H,,3
2026-04,CPS,Tier D,Location 1,103,Offer B|Offer F|Offer J,Offer B|Offer F|Offer J,Offer B|Offer F|Offer J,22
2026-04,CPS,Tier D,Location 1,386,Offer B|Offer G|Offer H,Offer B|Offer G|Offer H,Offer B|Offer G|Offer H,61
2026-04,CPS,Tier D,Location 1,350,Offer B|Offer H|Offer I,Offer H|Offer I,Offer H,144
2026-04,CPS,Tier D,Location 1,317,Offer C,,,56
2026-04,CPS,Tier D,Location 1,290,Offer C,Offer C,Offer C,109
2026-04,CPS,Tier D,Location 1,350,Offer C|Offer D|Offer E|Offer F|Offer H,Offer D|Offer E|Offer H,Offer D,129
2026-04,CPS,Tier D,Location 1,100,Offer C|Offer D|Offer E|Offer F|Offer H|Offer I,,,100
2026-04,CPS,Tier D,Location 1,208,Offer C|Offer D|Offer E|Offer F|Offer H|Offer J,Offer D|Offer F|Offer H,Offer D|Offer F|Offer H,1
2026-04,CPS,Tier D,Location 1,264,Offer C|Offer D|Offer G|Offer H|Offer J,Offer H,Offer H,85
2026-04,CPS,Tier D,Location 1,377,Offer C|Offer E|Offer G|Offer H|Offer J,Offer C|Offer H,,377
2026-04,CPS,Tier D,Location 1,259,Offer D|Offer E|Offer G,,,18
2026-04,CPS,Tier D,Location 1,427,Offer D|Offer F|Offer G|Offer H|Offer I|Offer J,Offer D|Offer F|Offer H|Offer I|Offer J,Offer D|Offer J,108
2026-04,CPS,Tier D,Location 1,116,Offer D|Offer F|Offer I|Offer J,Offer D|Offer F|Offer I|Offer J,,22
2026-04,CPS,Tier D,Location 1,484,Offer D|Offer H,,,248
2026-04,CPS,Tier D,Location 1,289,Offer D|Offer I,Offer D|Offer I,,23
2026-04,CPS,Tier D,Location 1,170,Offer D|Offer J,,,34
2026-04,CPS,Tier D,Location 1,103,Offer E,,,5
2026-04,CPS,Tier D,Location 1,289,Offer E,Offer E,Offer E,221
2026-04,CPS,Tier D,Location 1,174,Offer E|Offer G|Offer H|Offer I,,,7
2026-04,CPS,Tier D,Location 1,326,Offer E|Offer H,Offer E|Offer H,Offer E|Offer H,15
2026-04,CPS,Tier D,Location 1,386,Offer E|Offer I|Offer J,,,133
2026-04,CPS,Tier D,Location 1,323,Offer F,,,23
2026-04,CPS,Tier D,Location 1,58,Offer F,Offer F,,11
2026-04,CPS,Tier D,Location 1,174,Offer F,Offer F,Offer F,68
2026-04,CPS,Tier D,Location 1,402,Offer F|Offer G,Offer G,,222
2026-04,CPS,Tier D,Location 1,238,Offer F|Offer I|Offer J,Offer J,,84
2026-04,CPS,Tier D,Location 1,208,Offer F|Offer J,Offer F|Offer J,Offer F,117
2026-04,CPS,Tier D,Location 1,122,Offer G|Offer H|Offer I,Offer G|Offer H|Offer I,Offer G|Offer I,37
2026-04,CPS,Tier D,Location 1,326,Offer G|Offer I|Offer J,,,182
2026-04,CPS,Tier D,Location 1,122,Offer G|Offer J,Offer G,Offer G,1
2026-04,CPS,Tier D,Location 1,122,Offer H,Offer H,Offer H,2
2026-04,CPS,Tier D,Location 1,247,Offer H|Offer I,Offer H|Offer I,,122
2026-04,CPS,Tier D,Location 1,323,Offer H|Offer J,Offer H|Offer J,Offer H,127
2026-04,CPS,Tier D,Location 1,743,Offer I,Offer I,Offer I,276
2026-04,CPS,Tier D,Location 1,323,Offer J,,,61
2026-04,CPS,Tier D,Location 2,388,Offer A,Offer A,Offer A,29
2026-04,CPS,Tier D,Location 2,280,Offer A|Offer B|Offer C|Offer D|Offer E|Offer G|Offer J,Offer A|Offer E,Offer E,280
2026-04,CPS,Tier D,Location 2,377,Offer A|Offer B|Offer C|Offer D|Offer G|Offer H,Offer B|Offer C|Offer D,Offer C,169
2026-04,CPS,Tier D,Location 2,388,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G,Offer B|Offer C|Offer E|Offer G,Offer C|Offer E|Offer G,6
2026-04,CPS,Tier D,Location 2,475,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H|Offer I,Offer B|Offer C|Offer E|Offer I,Offer E,94
2026-04,CPS,Tier D,Location 2,189,Offer A|Offer B|Offer C|Offer E|Offer G|Offer H|Offer J,Offer A|Offer B|Offer C|Offer E|Offer H|Offer J,Offer A|Offer C|Offer E|Offer H|Offer J,18
2026-04,CPS,Tier D,Location 2,212,Offer A|Offer B|Offer C|Offer F|Offer G,Offer C|Offer G,Offer C|Offer G,55
2026-04,CPS,Tier D,Location 2,177,Offer A|Offer B|Offer C|Offer F|Offer I|Offer J,Offer A|Offer B|Offer C|Offer F|Offer I|Offer J,Offer B|Offer C|Offer I,21
2026-04,CPS,Tier D,Location 2,55,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer D|Offer E|Offer G|Offer I,16
2026-04,CPS,Tier D,Location 2,328,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H|Offer I,,,137
2026-04,CPS,Tier D,Location 2,274,Offer A|Offer B|Offer D|Offer G|Offer I,Offer A|Offer B|Offer G,Offer A|Offer B|Offer G,274
2026-04,CPS,Tier D,Location 2,111,Offer A|Offer B|Offer E|Offer F|Offer G|Offer H,Offer A|Offer G|Offer H,Offer A|Offer G|Offer H,24
2026-04,CPS,Tier D,Location 2,55,Offer A|Offer B|Offer F|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B|Offer G|Offer J,Offer A,16
2026-04,CPS,Tier D,Location 2,176,Offer A|Offer C|Offer D,Offer A|Offer D,,3
2026-04,CPS,Tier D,Location 2,335,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,Offer C|Offer D|Offer H,Offer C|Offer D|Offer H,317
2026-04,CPS,Tier D,Location 2,328,Offer A|Offer C|Offer E|Offer G,Offer A|Offer C,Offer A,149
2026-04,CPS,Tier D,Location 2,267,Offer A|Offer C|Offer G|Offer I|Offer J,Offer C|Offer G|Offer I,,107
2026-04,CPS,Tier D,Location 2,475,Offer A|Offer C|Offer H,,,76
2026-04,CPS,Tier D,Location 2,212,Offer A|Offer C|Offer H,Offer A|Offer C|Offer H,Offer C,69
2026-04,CPS,Tier D,Location 2,335,Offer A|Offer D|Offer E,Offer A|Offer D|Offer E,,159
2026-04,CPS,Tier D,Location 2,397,Offer A|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer A|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer F,122
2026-04,CPS,Tier D,Location 2,212,Offer A|Offer D|Offer E|Offer J,Offer A|Offer J,Offer A|Offer J,15
2026-04,CPS,Tier D,Location 2,388,Offer A|Offer D|Offer F|Offer I,,,126
2026-04,CPS,Tier D,Location 2,443,Offer A|Offer D|Offer J,,,406
2026-04,CPS,Tier D,Location 2,264,Offer A|Offer E|Offer F|Offer G,Offer A|Offer G,Offer A|Offer G,33
2026-04,CPS,Tier D,Location 2,212,Offer A|Offer E|Offer F|Offer I|Offer J,Offer A|Offer E|Offer F|Offer I|Offer J,Offer A|Offer E|Offer F|Offer I|Offer J,70
2026-04,CPS,Tier D,Location 2,55,Offer A|Offer E|Offer G|Offer J,,,10
2026-04,CPS,Tier D,Location 2,388,Offer A|Offer E|Offer I,Offer A,,89
2026-04,CPS,Tier D,Location 2,96,Offer A|Offer E|Offer I,Offer E|Offer I,,48
2026-04,CPS,Tier D,Location 2,377,Offer A|Offer F,,,10
2026-04,CPS,Tier D,Location 2,176,Offer A|Offer G,,,23
2026-04,CPS,Tier D,Location 2,168,Offer A|Offer G|Offer H|Offer I,Offer I,,123
2026-04,CPS,Tier D,Location 2,135,Offer A|Offer H|Offer I,Offer A|Offer I,,5
2026-04,CPS,Tier D,Location 2,378,Offer B,,,144
2026-04,CPS,Tier D,Location 2,297,Offer B,Offer B,,13
2026-04,CPS,Tier D,Location 2,297,Offer B|Offer C|Offer D,Offer C,Offer C,14
2026-04,CPS,Tier D,Location 2,177,Offer B|Offer C|Offer D|Offer E|Offer G|Offer H,Offer D|Offer E,,151
2026-04,CPS,Tier D,Location 2,135,Offer B|Offer C|Offer D|Offer F|Offer I|Offer J,Offer C|Offer D|Offer J,Offer C|Offer J,11
2026-04,CPS,Tier D,Location 2,419,Offer B|Offer C|Offer E|Offer F|Offer I|Offer J,Offer B|Offer C|Offer F|Offer I|Offer J,Offer C,419
2026-04,CPS,Tier D,Location 2,212,Offer B|Offer C|Offer E|Offer I,Offer B|Offer C|Offer E,Offer B|Offer C|Offer E,3
2026-04,CPS,Tier D,Location 2,111,Offer B|Offer C|Offer F|Offer I,,,47
2026-04,CPS,Tier D,Location 2,96,Offer B|Offer D|Offer E|Offer F|Offer G|Offer J,Offer E,Offer E,48
2026-04,CPS,Tier D,Location 2,335,Offer B|Offer D|Offer E|Offer H|Offer I,Offer B|Offer E|Offer H|Offer I,Offer B|Offer E,82
2026-04,CPS,Tier D,Location 2,453,Offer B|Offer D|Offer F,Offer B,Offer B,89
2026-04,CPS,Tier D,Location 2,177,Offer B|Offer D|Offer F|Offer I,Offer B|Offer D|Offer F|Offer I,Offer F|Offer I,5
2026-04,CPS,Tier D,Location 2,397,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,30
2026-04,CPS,Tier D,Location 2,176,Offer B|Offer F|Offer G|Offer H|Offer I|Offer J,Offer B|Offer G,Offer B|Offer G,53
2026-04,CPS,Tier D,Location 2,443,Offer B|Offer F|Offer H,Offer B|Offer F|Offer H,Offer H,26
2026-04,CPS,Tier D,Location 2,268,Offer B|Offer G|Offer I|Offer J,Offer B|Offer I|Offer J,Offer I|Offer J,140
2026-04,CPS,Tier D,Location 2,176,Offer C,Offer C,,34
2026-04,CPS,Tier D,Location 2,397,Offer C,Offer C,Offer C,76
2026-04,CPS,Tier D,Location 2,475,Offer C|Offer D|Offer E|Offer F,Offer C,Offer C,96
2026-04,CPS,Tier D,Location 2,388,Offer C|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer D|Offer E|Offer G|Offer H|Offer I,,138
2026-04,CPS,Tier D,Location 2,443,Offer C|Offer D|Offer E|Offer F|Offer J,Offer D,Offer D,11
2026-04,CPS,Tier D,Location 2,135,Offer C|Offer D|Offer F|Offer H|Offer I|Offer J,Offer C|Offer D|Offer J,,14
2026-04,CPS,Tier D,Location 2,453,Offer C|Offer E,Offer C|Offer E,,119
2026-04,CPS,Tier D,Location 2,55,Offer C|Offer E|Offer F|Offer I,,,13
2026-04,CPS,Tier D,Location 2,268,Offer C|Offer E|Offer G,,,15
2026-04,CPS,Tier D,Location 2,397,Offer C|Offer F|Offer G|Offer I|Offer J,Offer F|Offer I,Offer F|Offer I,169
2026-04,CPS,Tier D,Location 2,465,Offer C|Offer F|Offer H,Offer F|Offer H,,465
2026-04,CPS,Tier D,Location 2,343,Offer C|Offer F|Offer I,,,40
2026-04,CPS,Tier D,Location 2,377,Offer C|Offer G,Offer G,Offer G,198
2026-04,CPS,Tier D,Location 2,358,Offer C|Offer H|Offer I,Offer C|Offer H,,278
2026-04,CPS,Tier D,Location 2,453,Offer C|Offer I,Offer I,Offer I,79
2026-04,CPS,Tier D,Location 2,363,Offer D|Offer E|Offer F|Offer G|Offer I,,,363
2026-04,CPS,Tier D,Location 2,475,Offer D|Offer E|Offer F|Offer G|Offer I,Offer D|Offer F,,209
2026-04,CPS,Tier D,Location 2,268,Offer D|Offer F|Offer G|Offer I|Offer J,,,103
2026-04,CPS,Tier D,Location 2,189,Offer D|Offer F|Offer H,,,94
2026-04,CPS,Tier D,Location 2,267,Offer D|Offer G|Offer J,Offer D|Offer G|Offer J,Offer D,32
2026-04,CPS,Tier D,Location 2,168,Offer D|Offer H|Offer J,Offer D|Offer H|Offer J,Offer D,34
2026-04,CPS,Tier D,Location 2,297,Offer E,,,260
2026-04,CPS,Tier D,Location 2,453,Offer E,Offer E,,166
2026-04,CPS,Tier D,Location 2,189,Offer E|Offer F|Offer H,Offer E|Offer F|Offer H,,18
2026-04,CPS,Tier D,Location 2,328,Offer E|Offer F|Offer I,,,42
2026-04,CPS,Tier D,Location 2,358,Offer E|Offer G,,,80
2026-04,CPS,Tier D,Location 2,168,Offer E|Offer G|Offer H|Offer I,Offer E|Offer H,Offer E|Offer H,3
2026-04,CPS,Tier D,Location 2,176,Offer F|Offer G,Offer F|Offer G,Offer F|Offer G,63
2026-04,CPS,Tier D,Location 2,168,Offer F|Offer G|Offer H|Offer I,Offer F|Offer G|Offer H|Offer I,Offer H,8
2026-04,CPS,Tier D,Location 2,217,Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer G|Offer H|Offer I|Offer J,Offer F|Offer G|Offer H|Offer I|Offer J,217
2026-04,CPS,Tier D,Location 2,297,Offer F|Offer G|Offer H|Offer I|Offer J,Offer G,Offer G,10
2026-04,CPS,Tier D,Location 2,135,Offer F|Offer G|Offer J,Offer F|Offer G,Offer F|Offer G,15
2026-04,CPS,Tier D,Location 2,135,Offer G,,,90
2026-04,CPS,Tier D,Location 2,111,Offer G|Offer H,,,24
2026-04,CPS,Tier D,Location 2,335,Offer G|Offer I|Offer J,,,18
2026-04,CPS,Tier D,Location 2,343,Offer G|Offer J,Offer J,Offer J,303
2026-04,CPS,Tier D,Location 2,603,Offer J,,,104
2026-04,CPS,Tier D,Location 2,453,Offer J,Offer J,Offer J,290
2026-04,CPS,Tier D,Location 3,341,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H,Offer A|Offer B|Offer C|Offer D|Offer E|Offer H,,38
2026-04,CPS,Tier D,Location 3,156,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G|Offer I,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I,,106
2026-04,CPS,Tier D,Location 3,99,Offer A|Offer B|Offer C|Offer E|Offer G|Offer I,,,11
2026-04,CPS,Tier D,Location 3,262,Offer A|Offer B|Offer C|Offer E|Offer H|Offer I,,,63
2026-04,CPS,Tier D,Location 3,391,Offer A|Offer B|Offer C|Offer F|Offer I|Offer J,Offer A|Offer B|Offer C|Offer F|Offer I,Offer A|Offer B|Offer C|Offer I,306
2026-04,CPS,Tier D,Location 3,298,Offer A|Offer B|Offer C|Offer H|Offer I,Offer A|Offer H|Offer I,,8
2026-04,CPS,Tier D,Location 3,338,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H,Offer A|Offer D|Offer E|Offer G|Offer H,Offer G,264
2026-04,CPS,Tier D,Location 3,332,Offer A|Offer B|Offer D|Offer E|Offer J,,,20
2026-04,CPS,Tier D,Location 3,176,Offer A|Offer B|Offer D|Offer F,Offer A|Offer B|Offer D|Offer F,Offer A,2
2026-04,CPS,Tier D,Location 3,332,Offer A|Offer B|Offer D|Offer F,Offer A|Offer F,Offer F,154
2026-04,CPS,Tier D,Location 3,338,Offer A|Offer B|Offer E|Offer F|Offer H|Offer I,Offer A|Offer B|Offer I,Offer A|Offer B|Offer I,74
2026-04,CPS,Tier D,Location 3,309,Offer A|Offer B|Offer E|Offer F|Offer I,Offer A|Offer B|Offer E|Offer F|Offer I,Offer B|Offer E|Offer F,14
2026-04,CPS,Tier D,Location 3,220,Offer A|Offer B|Offer E|Offer G|Offer I,Offer A|Offer B|Offer E|Offer G|Offer I,Offer A|Offer B|Offer G|Offer I,39
2026-04,CPS,Tier D,Location 3,176,Offer A|Offer B|Offer E|Offer J,Offer A,,88
2026-04,CPS,Tier D,Location 3,220,Offer A|Offer C|Offer D|Offer E,Offer A,,16
2026-04,CPS,Tier D,Location 3,296,Offer A|Offer C|Offer D|Offer E|Offer F|Offer I|Offer J,Offer I,Offer I,2
2026-04,CPS,Tier D,Location 3,372,Offer A|Offer C|Offer D|Offer E|Offer J,Offer C,Offer C,185
2026-04,CPS,Tier D,Location 3,298,Offer A|Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,Offer F|Offer G|Offer J,Offer F|Offer G|Offer J,46
2026-04,CPS,Tier D,Location 3,380,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H|Offer J,Offer A|Offer C|Offer E|Offer G|Offer H|Offer J,Offer A,34
2026-04,CPS,Tier D,Location 3,380,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H|Offer J,Offer A|Offer E,Offer A|Offer E,51
2026-04,CPS,Tier D,Location 3,308,Offer A|Offer C|Offer E|Offer F|Offer H,Offer A|Offer C|Offer E|Offer F|Offer H,Offer A|Offer C|Offer E|Offer F|Offer H,308
2026-04,CPS,Tier D,Location 3,311,Offer A|Offer C|Offer F|Offer G|Offer I,Offer A|Offer C|Offer F|Offer I,,19
2026-04,CPS,Tier D,Location 3,309,Offer A|Offer C|Offer F|Offer G|Offer I|Offer J,Offer C|Offer F|Offer I,Offer C|Offer F,7
2026-04,CPS,Tier D,Location 3,380,Offer A|Offer C|Offer G|Offer H|Offer J,Offer H|Offer J,Offer H|Offer J,159
