month,bu,tier,site,calls_handled,offers_present,offers_extended,offers_accepted,calls
2026-03,CPS,Tier B,Location 3,81,Offer B|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer B|Offer D|Offer E|Offer F|Offer I|Offer J,Offer B|Offer E|Offer F,16
2026-03,CPS,Tier B,Location 3,198,Offer B|Offer D|Offer G|Offer J,Offer B|Offer G,,34
2026-03,CPS,Tier B,Location 3,217,Offer B|Offer E|Offer F|Offer H|Offer I,Offer I,Offer I,47
2026-03,CPS,Tier B,Location 3,419,Offer B|Offer E|Offer F|Offer I,Offer I,Offer I,275
2026-03,CPS,Tier B,Location 3,380,Offer B|Offer G|Offer H|Offer I|Offer J,Offer B|Offer G,,124
2026-03,CPS,Tier B,Location 3,207,Offer B|Offer G|Offer H|Offer I|Offer J,Offer G|Offer H|Offer J,Offer G|Offer H|Offer J,62
2026-03,CPS,Tier B,Location 3,101,Offer C,Offer C,Offer C,37
2026-03,CPS,Tier B,Location 3,224,Offer C|Offer D,Offer C,Offer C,68
2026-03,CPS,Tier B,Location 3,310,Offer C|Offer D|Offer E|Offer G|Offer H|Offer I,Offer C|Offer I,Offer C,156
2026-03,CPS,Tier B,Location 3,344,Offer C|Offer D|Offer E|Offer H|Offer I,Offer C|Offer D|Offer E|Offer H|Offer I,,16
2026-03,CPS,Tier B,Location 3,364,Offer C|Offer D|Offer E|Offer I,Offer C|Offer E,,149
2026-03,CPS,Tier B,Location 3,344,Offer C|Offer D|Offer G,Offer C|Offer D|Offer G,,109
2026-03,CPS,Tier B,Location 3,81,Offer C|Offer D|Offer H|Offer I,,,25
2026-03,CPS,Tier B,Location 3,198,Offer C|Offer E|Offer G,Offer G,,67
2026-03,CPS,Tier B,Location 3,409,Offer C|Offer E|Offer I|Offer J,,,31
2026-03,CPS,Tier B,Location 3,357,Offer C|Offer F,,,34
2026-03,CPS,Tier B,Location 3,207,Offer C|Offer F|Offer G,Offer C|Offer F|Offer G,Offer C|Offer F,39
2026-03,CPS,Tier B,Location 3,327,Offer C|Offer F|Offer H,Offer C|Offer H,Offer H,36
2026-03,CPS,Tier B,Location 3,303,Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,,,183
2026-03,CPS,Tier B,Location 3,409,Offer D|Offer F,Offer D,Offer D,140
2026-03,CPS,Tier B,Location 3,305,Offer D|Offer F|Offer G,,,14
2026-03,CPS,Tier B,Location 3,357,Offer D|Offer F|Offer J,,,323
2026-03,CPS,Tier B,Location 3,344,Offer D|Offer H,,,57
2026-03,CPS,Tier B,Location 3,462,Offer E,Offer E,Offer E,8
2026-03,CPS,Tier B,Location 3,181,Offer E|Offer H,Offer E|Offer H,Offer E|Offer H,162
2026-03,CPS,Tier B,Location 3,444,Offer E|Offer H,Offer H,Offer H,444
2026-03,CPS,Tier B,Location 3,207,Offer E|Offer H|Offer I,Offer H,,8
2026-03,CPS,Tier B,Location 3,582,Offer F,,,108
2026-03,CPS,Tier B,Location 3,250,Offer F,Offer F,Offer F,14
2026-03,CPS,Tier B,Location 3,181,Offer F|Offer G|Offer H|Offer I,Offer F|Offer H|Offer I,Offer F|Offer H|Offer I,19
2026-03,CPS,Tier B,Location 3,390,Offer G|Offer H,Offer G,Offer G,11
2026-03,CPS,Tier B,Location 3,224,Offer G|Offer H|Offer I,Offer G|Offer H|Offer I,Offer G|Offer H|Offer I,100
2026-03,CPS,Tier B,Location 3,128,Offer G|Offer I,Offer I,,37
2026-03,CPS,Tier B,Location 3,215,Offer H,Offer H,Offer H,126
2026-03,CPS,Tier B,Location 3,128,Offer H|Offer I|Offer J,Offer I,,41
2026-03,CPS,Tier B,Location 3,510,Offer I,,,218
2026-03,CPS,Tier B,Location 3,390,Offer I,Offer I,,273
2026-03,CPS,Tier B,Location 3,255,Offer J,,,48
2026-03,CPS,Tier B,Location 3,508,Offer J,Offer J,Offer J,98
2026-03,CPS,Tier B,Location 4,317,Offer A,,,70
2026-03,CPS,Tier B,Location 4,364,Offer A,Offer A,,2
2026-03,CPS,Tier B,Location 4,969,Offer A,Offer A,Offer A,532
2026-03,CPS,Tier B,Location 4,317,Offer A|Offer B|Offer C|Offer D|Offer I|Offer J,,,57
2026-03,CPS,Tier B,Location 4,230,Offer A|Offer B|Offer C|Offer E|Offer G|Offer J,Offer A|Offer B|Offer C|Offer E|Offer G,Offer B,75
2026-03,CPS,Tier B,Location 4,484,Offer A|Offer B|Offer C|Offer E|Offer I|Offer J,,,124
2026-03,CPS,Tier B,Location 4,283,Offer A|Offer B|Offer C|Offer H|Offer J,Offer A|Offer B|Offer C|Offer H,Offer C,146
2026-03,CPS,Tier B,Location 4,375,Offer A|Offer B|Offer C|Offer H|Offer J,Offer B|Offer H,Offer B,58
2026-03,CPS,Tier B,Location 4,254,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer A|Offer B|Offer D|Offer E|Offer F|Offer H|Offer I,Offer D|Offer E,48
2026-03,CPS,Tier B,Location 4,391,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H,Offer A|Offer B|Offer D|Offer G,Offer A|Offer B,17
2026-03,CPS,Tier B,Location 4,445,Offer A|Offer B|Offer D|Offer E|Offer G|Offer H|Offer J,,,171
2026-03,CPS,Tier B,Location 4,484,Offer A|Offer B|Offer D|Offer E|Offer G|Offer I|Offer J,Offer E,Offer E,42
2026-03,CPS,Tier B,Location 4,61,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H|Offer I,Offer A|Offer D|Offer G,Offer G,8
2026-03,CPS,Tier B,Location 4,445,Offer A|Offer B|Offer D|Offer F|Offer G|Offer H|Offer J,Offer B|Offer F|Offer H|Offer J,,274
2026-03,CPS,Tier B,Location 4,364,Offer A|Offer B|Offer D|Offer F|Offer G|Offer I|Offer J,Offer D|Offer F|Offer J,Offer D|Offer F|Offer J,41
2026-03,CPS,Tier B,Location 4,230,Offer A|Offer B|Offer D|Offer F|Offer H|Offer I,Offer B|Offer I,Offer B,3
2026-03,CPS,Tier B,Location 4,484,Offer A|Offer B|Offer D|Offer F|Offer I|Offer J,Offer A|Offer B|Offer D|Offer F|Offer I|Offer J,Offer B|Offer D|Offer F|Offer I|Offer J,40
2026-03,CPS,Tier B,Location 4,423,Offer A|Offer B|Offer D|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B|Offer D|Offer G|Offer H|Offer J,Offer A|Offer B|Offer D|Offer H|Offer J,423
2026-03,CPS,Tier B,Location 4,76,Offer A|Offer B|Offer E|Offer F|Offer H|Offer I,Offer A|Offer E|Offer F|Offer H|Offer I,Offer A|Offer I,12
2026-03,CPS,Tier B,Location 4,104,Offer A|Offer B|Offer G|Offer H|Offer I|Offer J,Offer A|Offer B,Offer A|Offer B,24
2026-03,CPS,Tier B,Location 4,61,Offer A|Offer B|Offer G|Offer I,Offer A|Offer B|Offer G|Offer I,Offer A|Offer B|Offer G|Offer I,2
2026-03,CPS,Tier B,Location 4,370,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G,Offer A|Offer D|Offer F|Offer G,Offer F,370
2026-03,CPS,Tier B,Location 4,268,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer I,Offer A|Offer C|Offer D|Offer E|Offer F|Offer G|Offer I,241
2026-03,CPS,Tier B,Location 4,439,Offer A|Offer C|Offer D|Offer E|Offer F|Offer I|Offer J,,,111
2026-03,CPS,Tier B,Location 4,439,Offer A|Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,Offer J,Offer J,14
2026-03,CPS,Tier B,Location 4,76,Offer A|Offer C|Offer E|Offer F|Offer G,Offer E|Offer F|Offer G,Offer E|Offer F|Offer G,64
2026-03,CPS,Tier B,Location 4,451,Offer A|Offer C|Offer F|Offer I|Offer J,Offer A|Offer C|Offer J,,337
2026-03,CPS,Tier B,Location 4,439,Offer A|Offer C|Offer G,Offer A|Offer C,,109
2026-03,CPS,Tier B,Location 4,284,Offer A|Offer D,,,62
2026-03,CPS,Tier B,Location 4,230,Offer A|Offer D,Offer A|Offer D,Offer A|Offer D,36
2026-03,CPS,Tier B,Location 4,391,Offer A|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer A|Offer E|Offer F|Offer I|Offer J,Offer A|Offer J,117
2026-03,CPS,Tier B,Location 4,284,Offer A|Offer D|Offer F|Offer G|Offer H,Offer A|Offer F|Offer H,Offer F|Offer H,42
2026-03,CPS,Tier B,Location 4,484,Offer A|Offer D|Offer F|Offer J,Offer J,Offer J,123
2026-03,CPS,Tier B,Location 4,375,Offer A|Offer D|Offer G|Offer H|Offer J,,,219
2026-03,CPS,Tier B,Location 4,182,Offer A|Offer D|Offer H|Offer J,Offer D,Offer D,68
2026-03,CPS,Tier B,Location 4,484,Offer A|Offer E|Offer F|Offer I|Offer J,Offer A|Offer E|Offer F|Offer I|Offer J,Offer J,155
2026-03,CPS,Tier B,Location 4,205,Offer A|Offer J,Offer A|Offer J,Offer A,11
2026-03,CPS,Tier B,Location 4,317,Offer B|Offer C|Offer D|Offer E|Offer G|Offer J,Offer J,,190
2026-03,CPS,Tier B,Location 4,85,Offer B|Offer C|Offer D|Offer E|Offer H|Offer J,Offer E|Offer J,,85
2026-03,CPS,Tier B,Location 4,254,Offer B|Offer C|Offer D|Offer F|Offer G|Offer J,Offer B|Offer C|Offer D|Offer J,Offer D|Offer J,112
2026-03,CPS,Tier B,Location 4,376,Offer B|Offer C|Offer D|Offer G|Offer J,Offer C,,47
2026-03,CPS,Tier B,Location 4,205,Offer B|Offer C|Offer E|Offer G|Offer H|Offer I|Offer J,Offer B|Offer E,,37
2026-03,CPS,Tier B,Location 4,61,Offer B|Offer C|Offer E|Offer G|Offer H|Offer J,Offer B,Offer B,6
2026-03,CPS,Tier B,Location 4,254,Offer B|Offer C|Offer G|Offer J,Offer B,Offer B,12
2026-03,CPS,Tier B,Location 4,284,Offer B|Offer D|Offer E,Offer B|Offer D,Offer B|Offer D,107
2026-03,CPS,Tier B,Location 4,462,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer I,Offer D|Offer F|Offer G|Offer H|Offer I,Offer D,462
2026-03,CPS,Tier B,Location 4,344,Offer B|Offer D|Offer F|Offer J,Offer B|Offer D|Offer F,Offer F,344
2026-03,CPS,Tier B,Location 4,205,Offer B|Offer D|Offer G|Offer H|Offer I|Offer J,Offer D|Offer G|Offer H|Offer J,Offer H,153
2026-03,CPS,Tier B,Location 4,61,Offer B|Offer D|Offer H|Offer I|Offer J,Offer B|Offer D|Offer I|Offer J,,14
2026-03,CPS,Tier B,Location 4,439,Offer B|Offer E|Offer F|Offer G|Offer H|Offer J,Offer E|Offer F|Offer G|Offer H|Offer J,,98
2026-03,CPS,Tier B,Location 4,230,Offer B|Offer E|Offer F|Offer J,Offer B|Offer E|Offer F|Offer J,Offer B|Offer E|Offer F|Offer J,37
2026-03,CPS,Tier B,Location 4,182,Offer B|Offer E|Offer H|Offer J,Offer B|Offer E|Offer H,Offer E,114
2026-03,CPS,Tier B,Location 4,283,Offer C|Offer D|Offer F|Offer G|Offer H|Offer J,Offer C|Offer F|Offer G|Offer J,Offer C|Offer F|Offer G|Offer J,29
2026-03,CPS,Tier B,Location 4,257,Offer C|Offer D|Offer F|Offer H|Offer I|Offer J,,,18
2026-03,CPS,Tier B,Location 4,283,Offer C|Offer D|Offer G|Offer H|Offer I|Offer J,Offer C|Offer G|Offer H|Offer I|Offer J,Offer C|Offer H|Offer I,108
2026-03,CPS,Tier B,Location 4,451,Offer C|Offer D|Offer H|Offer I,Offer C|Offer D|Offer H|Offer I,Offer D,85
2026-03,CPS,Tier B,Location 4,375,Offer C|Offer E|Offer H|Offer J,Offer C|Offer E|Offer H|Offer J,Offer C|Offer E|Offer H,80
2026-03,CPS,Tier B,Location 4,137,Offer C|Offer E|Offer I,Offer C,Offer C,137
2026-03,CPS,Tier B,Location 4,451,Offer C|Offer E|Offer J,Offer C|Offer E|Offer J,Offer E|Offer J,29
2026-03,CPS,Tier B,Location 4,172,Offer C|Offer F|Offer G|Offer J,Offer C|Offer J,Offer C|Offer J,172
2026-03,CPS,Tier B,Location 4,375,Offer C|Offer I,Offer C|Offer I,Offer C|Offer I,18
2026-03,CPS,Tier B,Location 4,202,Offer D,Offer D,,202
2026-03,CPS,Tier B,Location 4,61,Offer D,Offer D,Offer D,31
2026-03,CPS,Tier B,Location 4,335,Offer D|Offer E|Offer F|Offer H|Offer J,Offer D|Offer H,Offer D|Offer H,335
2026-03,CPS,Tier B,Location 4,364,Offer D|Offer E|Offer G|Offer H|Offer J,Offer D|Offer E|Offer G|Offer H,Offer D|Offer G|Offer H,175
2026-03,CPS,Tier B,Location 4,364,Offer D|Offer E|Offer G|Offer J,,,146
2026-03,CPS,Tier B,Location 4,257,Offer D|Offer E|Offer H|Offer J,Offer H,Offer H,160
2026-03,CPS,Tier B,Location 4,376,Offer D|Offer F|Offer G|Offer I,Offer D|Offer F|Offer G|Offer I,Offer F|Offer I,326
2026-03,CPS,Tier B,Location 4,284,Offer D|Offer G,Offer D|Offer G,Offer D,88
2026-03,CPS,Tier B,Location 4,284,Offer D|Offer I,,,129
2026-03,CPS,Tier B,Location 4,439,Offer E,Offer E,Offer E,107
2026-03,CPS,Tier B,Location 4,489,Offer E|Offer F,Offer E|Offer F,,49
2026-03,CPS,Tier B,Location 4,104,Offer E|Offer F|Offer G,Offer F,Offer F,53
2026-03,CPS,Tier B,Location 4,376,Offer E|Offer G|Offer I,Offer E,,3
2026-03,CPS,Tier B,Location 4,254,Offer E|Offer I,Offer E,Offer E,82
2026-03,CPS,Tier B,Location 4,104,Offer E|Offer I,Offer E|Offer I,Offer I,27
2026-03,CPS,Tier B,Location 4,284,Offer F|Offer J,,,43
2026-03,CPS,Tier B,Location 4,284,Offer G,,,27
2026-03,CPS,Tier B,Location 4,621,Offer G,Offer G,,336
2026-03,CPS,Tier B,Location 4,268,Offer J,,,27
2026-03,CPS,Tier B,Location 5,1164,Offer A,,,501
2026-03,CPS,Tier B,Location 5,225,Offer A|Offer B|Offer C,Offer A,,5
2026-03,CPS,Tier B,Location 5,401,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G,Offer A|Offer B|Offer C|Offer D|Offer F,Offer A|Offer C,28
2026-03,CPS,Tier B,Location 5,175,Offer A|Offer B|Offer C|Offer D|Offer F|Offer G|Offer J,Offer F,,93
2026-03,CPS,Tier B,Location 5,309,Offer A|Offer B|Offer C|Offer D|Offer F|Offer H|Offer I,Offer A|Offer B|Offer C|Offer D|Offer I,Offer B|Offer D|Offer I,2
2026-03,CPS,Tier B,Location 5,258,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G|Offer J,Offer A|Offer B|Offer F|Offer G|Offer J,Offer A,108
2026-03,CPS,Tier B,Location 5,160,Offer A|Offer B|Offer C|Offer F|Offer G|Offer H|Offer I,,,43
2026-03,CPS,Tier B,Location 5,432,Offer A|Offer B|Offer C|Offer F|Offer H|Offer I|Offer J,Offer I,,150
2026-03,CPS,Tier B,Location 5,232,Offer A|Offer B|Offer C|Offer F|Offer I|Offer J,Offer A|Offer B|Offer C|Offer I,Offer A|Offer B|Offer I,85
2026-03,CPS,Tier B,Location 5,309,Offer A|Offer B|Offer C|Offer G|Offer H|Offer I|Offer J,Offer C|Offer J,Offer C,85
2026-03,CPS,Tier B,Location 5,50,Offer A|Offer B|Offer D|Offer E|Offer H|Offer I|Offer J,Offer A,,1
2026-03,CPS,Tier B,Location 5,128,Offer A|Offer B|Offer E|Offer F|Offer G|Offer H|Offer I,Offer A|Offer E|Offer F|Offer H|Offer I,Offer A|Offer E|Offer F|Offer H|Offer I,7
2026-03,CPS,Tier B,Location 5,195,Offer A|Offer B|Offer E|Offer F|Offer G|Offer I,Offer E,,4
2026-03,CPS,Tier B,Location 5,150,Offer A|Offer B|Offer E|Offer H|Offer I,Offer B|Offer E|Offer I,Offer B|Offer E|Offer I,4
2026-03,CPS,Tier B,Location 5,340,Offer A|Offer B|Offer F|Offer J,,,253
2026-03,CPS,Tier B,Location 5,50,Offer A|Offer B|Offer F|Offer J,Offer A|Offer B|Offer J,Offer A|Offer B|Offer J,37
2026-03,CPS,Tier B,Location 5,220,Offer A|Offer C|Offer D|Offer E|Offer H|Offer J,Offer A|Offer C|Offer D|Offer H|Offer J,,136
2026-03,CPS,Tier B,Location 5,120,Offer A|Offer C|Offer D|Offer F|Offer H|Offer I,Offer C|Offer D|Offer F|Offer H|Offer I,Offer C|Offer H|Offer I,73
2026-03,CPS,Tier B,Location 5,160,Offer A|Offer C|Offer D|Offer G|Offer H,Offer A|Offer C|Offer D|Offer G|Offer H,Offer A|Offer D|Offer G|Offer H,74
2026-03,CPS,Tier B,Location 5,126,Offer A|Offer C|Offer E,Offer C,,61
2026-03,CPS,Tier B,Location 5,306,Offer A|Offer C|Offer E|Offer F|Offer G|Offer H|Offer J,Offer C|Offer E|Offer F|Offer H|Offer J,,23
2026-03,CPS,Tier B,Location 5,268,Offer A|Offer C|Offer G,Offer A|Offer C|Offer G,Offer A|Offer G,1
2026-03,CPS,Tier B,Location 5,195,Offer A|Offer C|Offer G|Offer H|Offer I,Offer A|Offer I,,2
2026-03,CPS,Tier B,Location 5,385,Offer A|Offer C|Offer I,Offer A,Offer A,72
2026-03,CPS,Tier B,Location 5,120,Offer A|Offer C|Offer I|Offer J,,,23
2026-03,CPS,Tier B,Location 5,426,Offer A|Offer D,,,65
2026-03,CPS,Tier B,Location 5,317,Offer A|Offer D|Offer E,,,43
2026-03,CPS,Tier B,Location 5,401,Offer A|Offer D|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer D|Offer E|Offer G,,117
2026-03,CPS,Tier B,Location 5,188,Offer A|Offer D|Offer E|Offer F|Offer H|Offer I|Offer J,Offer E|Offer H,Offer E,1
2026-03,CPS,Tier B,Location 5,231,Offer A|Offer D|Offer E|Offer G,Offer E|Offer G,Offer G,231
2026-03,CPS,Tier B,Location 5,188,Offer A|Offer D|Offer E|Offer G|Offer H|Offer I|Offer J,Offer E|Offer I,Offer I,101
2026-03,CPS,Tier B,Location 5,258,Offer A|Offer D|Offer E|Offer G|Offer I|Offer J,Offer G,,29
2026-03,CPS,Tier B,Location 5,462,Offer A|Offer D|Offer F|Offer G|Offer H,Offer F|Offer H,,175
2026-03,CPS,Tier B,Location 5,309,Offer A|Offer D|Offer H|Offer J,Offer D,Offer D,97
2026-03,CPS,Tier B,Location 5,401,Offer A|Offer D|Offer I|Offer J,,,59
2026-03,CPS,Tier B,Location 5,432,Offer A|Offer E,Offer A|Offer E,Offer E,49
2026-03,CPS,Tier B,Location 5,120,Offer A|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer E|Offer F|Offer G|Offer I|Offer J,Offer A|Offer E|Offer F|Offer G|Offer J,24
2026-03,CPS,Tier B,Location 5,195,Offer A|Offer E|Offer F|Offer H|Offer J,,,122
2026-03,CPS,Tier B,Location 5,150,Offer A|Offer E|Offer F|Offer I,Offer A|Offer E|Offer F|Offer I,Offer E|Offer I,8
2026-03,CPS,Tier B,Location 5,432,Offer A|Offer E|Offer G|Offer H|Offer I|Offer J,Offer G|Offer H|Offer I|Offer J,,62
2026-03,CPS,Tier B,Location 5,268,Offer A|Offer E|Offer G|Offer H|Offer J,Offer E|Offer H,Offer E,33
2026-03,CPS,Tier B,Location 5,273,Offer A|Offer E|Offer I|Offer J,Offer I,Offer I,214
2026-03,CPS,Tier B,Location 5,450,Offer A|Offer F|Offer H|Offer I,Offer F|Offer H|Offer I,Offer F|Offer H|Offer I,81
2026-03,CPS,Tier B,Location 5,258,Offer A|Offer G,Offer A,Offer A,47
2026-03,CPS,Tier B,Location 5,132,Offer A|Offer G|Offer J,Offer A|Offer G,Offer A|Offer G,46
2026-03,CPS,Tier B,Location 5,195,Offer A|Offer I,,,60
2026-03,CPS,Tier B,Location 5,273,Offer B,,,36
2026-03,CPS,Tier B,Location 5,128,Offer B|Offer C|Offer D|Offer E|Offer G|Offer I|Offer J,,,121
2026-03,CPS,Tier B,Location 5,432,Offer B|Offer C|Offer D|Offer E|Offer H|Offer I,Offer B|Offer C|Offer D|Offer E|Offer H|Offer I,Offer B|Offer E|Offer H,9
2026-03,CPS,Tier B,Location 5,426,Offer B|Offer C|Offer D|Offer F|Offer H,,,65
2026-03,CPS,Tier B,Location 5,232,Offer B|Offer C|Offer D|Offer F|Offer H,Offer B|Offer C|Offer F,Offer B|Offer C|Offer F,2
2026-03,CPS,Tier B,Location 5,408,Offer B|Offer C|Offer D|Offer G,Offer B|Offer C|Offer G,Offer G,394
2026-03,CPS,Tier B,Location 5,450,Offer B|Offer C|Offer D|Offer G|Offer H|Offer I|Offer J,Offer B|Offer C|Offer D|Offer G,Offer B|Offer C|Offer D,21
2026-03,CPS,Tier B,Location 5,268,Offer B|Offer C|Offer D|Offer G|Offer I,Offer C,Offer C,24
2026-03,CPS,Tier B,Location 5,317,Offer B|Offer C|Offer E|Offer F|Offer H|Offer I|Offer J,Offer J,,195
2026-03,CPS,Tier B,Location 5,175,Offer B|Offer D|Offer E|Offer F|Offer G|Offer H|Offer J,Offer D|Offer E|Offer J,,32
2026-03,CPS,Tier B,Location 5,101,Offer B|Offer D|Offer F|Offer I,Offer B|Offer D|Offer F|Offer I,Offer D|Offer I,13
2026-03,CPS,Tier B,Location 5,290,Offer B|Offer E|Offer F|Offer G|Offer I|Offer J,Offer E,Offer E,63
2026-03,CPS,Tier B,Location 5,101,Offer B|Offer E|Offer G|Offer H|Offer I|Offer J,Offer E|Offer H,Offer E,23
2026-03,CPS,Tier B,Location 5,101,Offer B|Offer F|Offer G|Offer J,Offer B|Offer F|Offer G,,6
2026-03,CPS,Tier B,Location 5,160,Offer B|Offer F|Offer I,Offer F|Offer I,,2
2026-03,CPS,Tier B,Location 5,175,Offer B|Offer G|Offer H,,,50
2026-03,CPS,Tier B,Location 5,290,Offer B|Offer G|Offer H|Offer I,Offer H,,28
2026-03,CPS,Tier B,Location 5,160,Offer B|Offer I,Offer B|Offer I,Offer B,30
2026-03,CPS,Tier B,Location 5,188,Offer C,,,21
2026-03,CPS,Tier B,Location 5,306,Offer C,Offer C,,8
2026-03,CPS,Tier B,Location 5,401,Offer C,Offer C,Offer C,175
2026-03,CPS,Tier B,Location 5,290,Offer C|Offer D|Offer F|Offer G|Offer H|Offer I|Offer J,Offer C|Offer D|Offer G|Offer H|Offer I,Offer C|Offer I,169
2026-03,CPS,Tier B,Location 5,450,Offer C|Offer D|Offer F|Offer H|Offer I,Offer D|Offer F|Offer H|Offer I,Offer F|Offer H|Offer I,82
2026-03,CPS,Tier B,Location 5,188,Offer C|Offer D|Offer F|Offer J,Offer C|Offer J,Offer C|Offer J,65
2026-03,CPS,Tier B,Location 5,101,Offer C|Offer D|Offer H|Offer I,Offer C|Offer D|Offer H|Offer I,Offer C,59
2026-03,CPS,Tier B,Location 5,340,Offer C|Offer E|Offer G|Offer I,Offer C|Offer E|Offer G|Offer I,,14
2026-03,CPS,Tier B,Location 5,306,Offer C|Offer F,Offer C|Offer F,Offer F,275
2026-03,CPS,Tier B,Location 5,268,Offer C|Offer F|Offer G,Offer C|Offer F,Offer F,210
2026-03,CPS,Tier B,Location 5,150,Offer C|Offer F|Offer G|Offer H|Offer I|Offer J,Offer C|Offer F|Offer H|Offer I|Offer J,Offer J,26
2026-03,CPS,Tier B,Location 5,450,Offer C|Offer G,Offer C,,154
2026-03,CPS,Tier B,Location 5,232,Offer C|Offer G,Offer C|Offer G,,67
2026-03,CPS,Tier B,Location 5,126,Offer C|Offer H,Offer C|Offer H,Offer C,23
2026-03,CPS,Tier B,Location 5,1151,Offer C|Offer J,,,105
2026-03,CPS,Tier B,Location 5,273,Offer D,,,23
2026-03,CPS,Tier B,Location 5,160,Offer D,Offer D,Offer D,11
2026-03,CPS,Tier B,Location 5,150,Offer D|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer D|Offer E|Offer F|Offer G,Offer E|Offer G,90
2026-03,CPS,Tier B,Location 5,340,Offer D|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer E|Offer H|Offer I,Offer E|Offer H|Offer I,73
2026-03,CPS,Tier B,Location 5,309,Offer D|Offer E|Offer F|Offer G|Offer H|Offer I|Offer J,Offer G,Offer G,1
2026-03,CPS,Tier B,Location 5,132,Offer D|Offer E|Offer G|Offer H|Offer I,Offer E|Offer H,Offer E,55
2026-03,CPS,Tier B,Location 5,309,Offer D|Offer H,Offer D|Offer H,,124
2026-03,CPS,Tier B,Location 5,426,Offer E,,,194
2026-03,CPS,Tier B,Location 5,258,Offer E|Offer G|Offer H|Offer J,,,65
2026-03,CPS,Tier B,Location 5,132,Offer F,,,26
2026-03,CPS,Tier B,Location 5,450,Offer F,Offer F,,112
2026-03,CPS,Tier B,Location 5,643,Offer F,Offer F,Offer F,365
2026-03,CPS,Tier B,Location 5,462,Offer F|Offer G|Offer H,,,287
2026-03,CPS,Tier B,Location 5,432,Offer F|Offer G|Offer H|Offer I,Offer I,,162
2026-03,CPS,Tier B,Location 5,195,Offer F|Offer I,Offer I,Offer I,7
2026-03,CPS,Tier B,Location 5,232,Offer F|Offer J,,,27
2026-03,CPS,Tier B,Location 5,150,Offer F|Offer J,Offer F|Offer J,Offer F,22
2026-03,CPS,Tier B,Location 5,220,Offer G,,,84
2026-03,CPS,Tier B,Location 5,290,Offer G|Offer H,Offer G,,30
2026-03,CPS,Tier B,Location 5,317,Offer G|Offer I,Offer G,,68
2026-03,CPS,Tier B,Location 5,282,Offer H,,,63
2026-03,CPS,Tier B,Location 5,401,Offer I,Offer I,,22
2026-03,CPS,Tier B,Location 6,408,Offer A,,,15
2026-03,CPS,Tier B,Location 6,179,Offer A,Offer A,,1
2026-03,CPS,Tier B,Location 6,342,Offer A,Offer A,Offer A,35
2026-03,CPS,Tier B,Location 6,342,Offer A|Offer B|Offer C|Offer D|Offer E,Offer A|Offer B|Offer C|Offer D|Offer E,,7
2026-03,CPS,Tier B,Location 6,438,Offer A|Offer B|Offer C|Offer D|Offer F|Offer I,Offer A|Offer B|Offer C|Offer D|Offer F|Offer I,Offer C|Offer D,23
2026-03,CPS,Tier B,Location 6,459,Offer A|Offer B|Offer C|Offer D|Offer G,Offer A|Offer B|Offer C|Offer D,Offer D,218
2026-03,CPS,Tier B,Location 6,388,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G,Offer A|Offer B|Offer C|Offer E|Offer F|Offer G,,65
2026-03,CPS,Tier B,Location 6,342,Offer A|Offer B|Offer C|Offer F,Offer A|Offer C,Offer A|Offer C,251
2026-03,CPS,Tier B,Location 6,438,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I|Offer J,Offer A|Offer B|Offer C|Offer F|Offer G|Offer I|Offer J,Offer A|Offer G|Offer I|Offer J,111
2026-03,CPS,Tier B,Location 6,378,Offer A|Offer B|Offer C|Offer G|Offer H,,,69
2026-03,CPS,Tier B,Location 6,232,Offer A|Offer B|Offer C|Offer G|Offer H|Offer I|Offer J,,,37
2026-03,CPS,Tier B,Location 6,371,Offer A|Offer B|Offer C|Offer I,Offer A|Offer B|Offer C|Offer I,Offer B|Offer C|Offer I,233
2026-03,CPS,Tier B,Location 6,380,Offer A|Offer B|Offer C|Offer I,Offer A|Offer B|Offer I,,249
2026-03,CPS,Tier B,Location 6,388,Offer A|Offer B|Offer D|Offer E|Offer F|Offer G|Offer H,Offer B|Offer D|Offer E|Offer G,Offer B,86
2026-03,CPS,Tier B,Location 6,232,Offer A|Offer B|Offer D|Offer E|Offer H|Offer I|Offer J,Offer A|Offer B|Offer D|Offer E|Offer H|Offer I,,71
